iter,barcode_tot,n_barcodes,correlation,n_variants
23,10,7,0.9844000508709146,25
24,10,7,0.9825943157699004,25
25,10,7,0.9883890111095736,25
26,10,7,0.9763691585016078,25
27,10,7,0.9858750261874856,25
28,10,7,0.9808578524314622,25
29,10,7,0.983592186612527,25
30,10,7,0.9851070134931016,25
31,10,7,0.986705837710706,25
32,10,7,0.9862828183686508,25
33,10,7,0.9821273425641992,25
34,10,7,0.9782670140943156,25
35,10,7,0.9879092786349044,25
36,10,7,0.9851010068442476,25
37,10,7,0.986122610187493,25
38,10,7,0.9878351753278036,25
39,10,7,0.983040906964834,25
40,10,7,0.9823743928078228,25
41,10,7,0.9815451196424134,25
42,10,7,0.9823178289968236,25
43,10,7,0.9856665739938276,25
44,10,7,0.97947019818507,25
45,10,7,0.9810248656028392,25
46,10,7,0.9815316193671608,25
47,10,7,0.9771336888877368,25
48,10,7,0.9834029773807208,25
49,10,7,0.9875682837160148,25
50,10,7,0.9809009458755004,25
51,10,7,0.9874283981619238,25
52,10,7,0.9837615444442624,25
53,10,7,0.9857337930894432,25
54,10,7,0.9885643986267396,25
55,10,7,0.984359462290543,25
56,10,7,0.9787701154570816,25
57,10,7,0.9789943160833514,25
58,10,7,0.9833011614463218,25
59,10,7,0.9841491172511406,25
60,10,7,0.9831000434335254,25
61,10,7,0.978525414845862,25
62,10,7,0.9874189849183338,25
63,10,7,0.985446103411048,25
64,10,7,0.981712691946378,25
65,10,7,0.9842286560257572,25
66,10,7,0.9833245377043968,25
67,10,7,0.985932312466162,25
68,10,7,0.9876096828013669,25
69,10,7,0.9873954498623564,25
70,10,7,0.9777710577656712,25
71,10,7,0.985513777042476,25
72,10,7,0.983979349970836,25
73,10,7,0.9790350307552768,25
74,10,7,0.9825619700646236,25
75,10,7,0.981879005309016,25
76,10,7,0.9817409938579378,25
77,10,7,0.9828461796537048,25
78,10,7,0.9835476314687044,25
79,10,7,0.9795950885560232,25
80,10,7,0.986624360245166,25
81,10,7,0.9850999341013456,25
82,10,7,0.9838801641935688,25
83,10,7,0.9746675204941312,25
84,10,7,0.983238098550847,25
85,10,7,0.982453025230264,25
86,10,7,0.9818079220000872,25
87,10,7,0.982142419427263,25
88,10,7,0.9846485010044036,25
89,10,7,0.9883474038050076,25
90,10,7,0.9873671868572584,25
91,10,7,0.9752319562610962,25
92,10,7,0.984517767812226,25
93,10,7,0.9785691225979632,25
94,10,7,0.9878385976052998,25
95,10,7,0.9795160816881482,25
96,10,7,0.9810729093588412,25
97,10,7,0.9777803073473488,25
98,10,7,0.980588101387941,25
99,10,7,0.9828222463418288,25
0,10,8,0.9894107492539898,25
1,10,8,0.9893439322999832,25
2,10,8,0.9815034461526304,25
3,10,8,0.9850994459868304,25
4,10,8,0.9848957355394432,25
5,10,8,0.9845462228104672,25
6,10,8,0.9855579106280816,25
7,10,8,0.98233724617366,25
8,10,8,0.9855855579072358,25
9,10,8,0.9838351207928068,25
10,10,8,0.9813551118786974,25
11,10,8,0.9808950375214364,25
12,10,8,0.9819579267442652,25
13,10,8,0.9824081567611156,25
14,10,8,0.9878331546685396,25
15,10,8,0.9855566518093491,25
16,10,8,0.9843335388278924,25
17,10,8,0.9873410778400092,25
18,10,8,0.9856599822067869,25
19,10,8,0.9835751902568084,25
20,10,8,0.9836718198410744,25
21,10,8,0.9824045602547312,25
22,10,8,0.983179371515604,25
23,10,8,0.984465960940765,25
24,10,8,0.9859360492179112,25
25,10,8,0.986772933483494,25
26,10,8,0.9835302687092836,25
27,10,8,0.9863575677828512,25
28,10,8,0.9854186366957988,25
29,10,8,0.9871787115106468,25
30,10,8,0.9860615552725056,25
31,10,8,0.9863237488997462,25
32,10,8,0.982601207005185,25
33,10,8,0.9841439557766568,25
34,10,8,0.9874473373056843,25
35,10,8,0.9835100812474616,25
36,10,8,0.9834221614664548,25
37,10,8,0.9843068184013224,25
38,10,8,0.9846200167614992,25
39,10,8,0.98730275487263,25
40,10,8,0.9858762030501902,25
41,10,8,0.9859345991541298,25
42,10,8,0.9867358636257466,25
43,10,8,0.9879132584753884,25
44,10,8,0.9836117152686152,25
45,10,8,0.9871413012280428,25
46,10,8,0.9872396842578413,25
47,10,8,0.9852373391812088,25
48,10,8,0.9835037836469276,25
49,10,8,0.9875657225179238,25
50,10,8,0.9857613630823472,25
51,10,8,0.9865644781031432,25
52,10,8,0.9872059074251244,25
53,10,8,0.9863338415572576,25
54,10,8,0.9875449112964764,25
55,10,8,0.9858068926266136,25
56,10,8,0.9858923203633594,25
57,10,8,0.9872810841856826,25
58,10,8,0.9846818914317856,25
59,10,8,0.9863589838045668,25
60,10,8,0.9847378170336858,25
61,10,8,0.9863267195582476,25
62,10,8,0.984734893028944,25
63,10,8,0.9805364156170124,25
64,10,8,0.9867900545670948,25
65,10,8,0.9832464331660472,25
66,10,8,0.9857979614239516,25
67,10,8,0.9891216272801124,25
68,10,8,0.9856671458121464,25
69,10,8,0.9831365972489602,25
70,10,8,0.987384262270496,25
71,10,8,0.9822169694157163,25
72,10,8,0.9855456010051866,25
73,10,8,0.982727118264147,25
74,10,8,0.9828473033989844,25
75,10,8,0.9840908937286026,25
76,10,8,0.9875907825430128,25
77,10,8,0.987057084880778,25
78,10,8,0.9843552864058632,25
79,10,8,0.986195526097466,25
80,10,8,0.9815542285518444,25
81,10,8,0.9835571947395184,25
82,10,8,0.9893899118893036,25
83,10,8,0.984757993140056,25
84,10,8,0.9841901325023428,25
85,10,8,0.9858110775193006,25
86,10,8,0.9843094323829474,25
87,10,8,0.9869585018197508,25
88,10,8,0.9853677212241464,25
89,10,8,0.985007225744196,25
90,10,8,0.9819766874661032,25
91,10,8,0.9864235728931484,25
92,10,8,0.9889541836024686,25
93,10,8,0.9811014210521098,25
94,10,8,0.9848663867816142,25
95,10,8,0.9832047612677168,25
96,10,8,0.9852426548780616,25
97,10,8,0.9803262498058336,25
98,10,8,0.9891410376784736,25
99,10,8,0.9839319336637476,25
0,10,9,0.985504176623123,25
1,10,9,0.9872271203546712,25
2,10,9,0.9861369319542448,25
3,10,9,0.9872358691475004,25
4,10,9,0.9868508475123992,25
5,10,9,0.986279358617256,25
6,10,9,0.9868326519646894,25
7,10,9,0.9871122047096516,25
8,10,9,0.9859852217243704,25
9,10,9,0.986559309942206,25
10,10,9,0.9867298679263352,25
11,10,9,0.9858612853657632,25
12,10,9,0.9859257124333298,25
13,10,9,0.9864204319247696,25
14,10,9,0.9870037118965188,25
15,10,9,0.9863380377703436,25
16,10,9,0.9884083741674788,25
17,10,9,0.9880643213039904,25
18,10,9,0.986398979221047,25
19,10,9,0.9860894270998098,25
20,10,9,0.986674103324124,25
21,10,9,0.9874364516107184,25
22,10,9,0.9873827137989246,25
23,10,9,0.9854549558544912,25
24,10,9,0.9874443609503692,25
25,10,9,0.9870130929933256,25
26,10,9,0.9866642127134084,25
27,10,9,0.9871706702454084,25
28,10,9,0.9868382561277425,25
29,10,9,0.9868274712642998,25
30,10,9,0.9864799824362946,25
31,10,9,0.9870780556377392,25
32,10,9,0.9861596555946648,25
33,10,9,0.986379832587213,25
34,10,9,0.9870886485663872,25
35,10,9,0.9855444993793568,25
36,10,9,0.9875280542349968,25
37,10,9,0.9856762231293142,25
38,10,9,0.9855942584313052,25
39,10,9,0.9863388242418556,25
40,10,9,0.9874191841940108,25
41,10,9,0.9865657141218308,25
42,10,9,0.985943316501981,25
43,10,9,0.9866415992787712,25
44,10,9,0.9870026934954512,25
45,10,9,0.9868317826814768,25
46,10,9,0.9874154829552204,25
47,10,9,0.9859602076460529,25
48,10,9,0.9883052883133906,25
49,10,9,0.9884169572476827,25
50,10,9,0.9859086934207172,25
51,10,9,0.9873990290276116,25
52,10,9,0.9868100610342788,25
53,10,9,0.9858177538874476,25
54,10,9,0.9864735346441504,25
55,10,9,0.9855342070441548,25
56,10,9,0.9861277447088458,25
57,10,9,0.9864967756026812,25
58,10,9,0.9869195575079494,25
59,10,9,0.9872857676055388,25
60,10,9,0.9857403000721636,25
61,10,9,0.9857267331119172,25
62,10,9,0.9871480902203622,25
63,10,9,0.986515765917295,25
64,10,9,0.9857447651889588,25
65,10,9,0.9874723546931756,25
66,10,9,0.9868173815737076,25
67,10,9,0.9858799983173684,25
68,10,9,0.9868099350537624,25
69,10,9,0.9860175011406082,25
70,10,9,0.986072917862553,25
71,10,9,0.9868833012629744,25
72,10,9,0.9866643975982275,25
73,10,9,0.987577939015142,25
74,10,9,0.9866856139420886,25
75,10,9,0.9854537385259204,25
76,10,9,0.986265487474944,25
77,10,9,0.9862859749966756,25
78,10,9,0.9873274435034934,25
79,10,9,0.9872081388432752,25
80,10,9,0.9866057052163856,25
81,10,9,0.9862973335609154,25
82,10,9,0.9860429196678896,25
83,10,9,0.9866726742496224,25
84,10,9,0.9865425327597824,25
85,10,9,0.987269294165096,25
86,10,9,0.9863506400447856,25
87,10,9,0.985241434847459,25
88,10,9,0.986087848876502,25
89,10,9,0.9860031868680528,25
90,10,9,0.9856486849700212,25
91,10,9,0.9866102190302792,25
92,10,9,0.9871297351527484,25
93,10,9,0.9866335282248,25
94,10,9,0.9863742518590158,25
95,10,9,0.9878439784074304,25
96,10,9,0.9853823118657736,25
97,10,9,0.9871648223092911,25
98,10,9,0.9869985074699632,25
99,10,9,0.9865030869870002,25
0,10,10,0.987386950166936,25
1,10,10,0.987386950166936,25
2,10,10,0.987386950166936,25
3,10,10,0.987386950166936,25
4,10,10,0.987386950166936,25
5,10,10,0.987386950166936,25
6,10,10,0.987386950166936,25
7,10,10,0.987386950166936,25
8,10,10,0.987386950166936,25
9,10,10,0.987386950166936,25
10,10,10,0.987386950166936,25
11,10,10,0.987386950166936,25
12,10,10,0.987386950166936,25
13,10,10,0.987386950166936,25
14,10,10,0.987386950166936,25
15,10,10,0.987386950166936,25
16,10,10,0.987386950166936,25
17,10,10,0.987386950166936,25
18,10,10,0.987386950166936,25
19,10,10,0.987386950166936,25
20,10,10,0.987386950166936,25
21,10,10,0.987386950166936,25
22,10,10,0.987386950166936,25
23,10,10,0.987386950166936,25
24,10,10,0.987386950166936,25
25,10,10,0.987386950166936,25
26,10,10,0.987386950166936,25
27,10,10,0.987386950166936,25
28,10,10,0.987386950166936,25
29,10,10,0.987386950166936,25
30,10,10,0.987386950166936,25
31,10,10,0.987386950166936,25
32,10,10,0.987386950166936,25
33,10,10,0.987386950166936,25
34,10,10,0.987386950166936,25
35,10,10,0.987386950166936,25
36,10,10,0.987386950166936,25
37,10,10,0.987386950166936,25
38,10,10,0.987386950166936,25
39,10,10,0.987386950166936,25
40,10,10,0.987386950166936,25
41,10,10,0.987386950166936,25
42,10,10,0.987386950166936,25
43,10,10,0.987386950166936,25
44,10,10,0.987386950166936,25
45,10,10,0.987386950166936,25
46,10,10,0.987386950166936,25
47,10,10,0.987386950166936,25
48,10,10,0.987386950166936,25
49,10,10,0.987386950166936,25
50,10,10,0.987386950166936,25
51,10,10,0.987386950166936,25
52,10,10,0.987386950166936,25
53,10,10,0.987386950166936,25
54,10,10,0.987386950166936,25
55,10,10,0.987386950166936,25
56,10,10,0.987386950166936,25
57,10,10,0.987386950166936,25
58,10,10,0.987386950166936,25
59,10,10,0.987386950166936,25
60,10,10,0.987386950166936,25
61,10,10,0.987386950166936,25
62,10,10,0.987386950166936,25
63,10,10,0.987386950166936,25
64,10,10,0.987386950166936,25
65,10,10,0.987386950166936,25
66,10,10,0.987386950166936,25
67,10,10,0.987386950166936,25
68,10,10,0.987386950166936,25
69,10,10,0.987386950166936,25
70,10,10,0.987386950166936,25
71,10,10,0.987386950166936,25
72,10,10,0.987386950166936,25
73,10,10,0.987386950166936,25
74,10,10,0.987386950166936,25
75,10,10,0.987386950166936,25
76,10,10,0.987386950166936,25
77,10,10,0.987386950166936,25
78,10,10,0.987386950166936,25
79,10,10,0.987386950166936,25
80,10,10,0.987386950166936,25
81,10,10,0.987386950166936,25
82,10,10,0.987386950166936,25
83,10,10,0.987386950166936,25
84,10,10,0.987386950166936,25
85,10,10,0.987386950166936,25
86,10,10,0.987386950166936,25
87,10,10,0.987386950166936,25
88,10,10,0.987386950166936,25
89,10,10,0.987386950166936,25
90,10,10,0.987386950166936,25
91,10,10,0.987386950166936,25
92,10,10,0.987386950166936,25
93,10,10,0.987386950166936,25
94,10,10,0.987386950166936,25
95,10,10,0.987386950166936,25
96,10,10,0.987386950166936,25
97,10,10,0.987386950166936,25
98,10,10,0.987386950166936,25
99,10,10,0.987386950166936,25
0,10,11,,25
1,10,11,,25
2,10,11,,25
3,10,11,,25
4,10,11,,25
5,10,11,,25
6,10,11,,25
7,10,11,,25
8,10,11,,25
9,10,11,,25
10,10,11,,25
11,10,11,,25
12,10,11,,25
13,10,11,,25
14,10,11,,25
15,10,11,,25
16,10,11,,25
17,10,11,,25
18,10,11,,25
19,10,11,,25
20,10,11,,25
21,10,11,,25
22,10,11,,25
23,10,11,,25
24,10,11,,25
25,10,11,,25
26,10,11,,25
27,10,11,,25
28,10,11,,25
29,10,11,,25
30,10,11,,25
31,10,11,,25
32,10,11,,25
33,10,11,,25
34,10,11,,25
35,10,11,,25
36,10,11,,25
37,10,11,,25
38,10,11,,25
39,10,11,,25
40,10,11,,25
41,10,11,,25
42,10,11,,25
43,10,11,,25
44,10,11,,25
45,10,11,,25
46,10,11,,25
47,10,11,,25
48,10,11,,25
49,10,11,,25
50,10,11,,25
51,10,11,,25
52,10,11,,25
53,10,11,,25
54,10,11,,25
55,10,11,,25
56,10,11,,25
57,10,11,,25
58,10,11,,25
59,10,11,,25
60,10,11,,25
61,10,11,,25
62,10,11,,25
63,10,11,,25
64,10,11,,25
65,10,11,,25
66,10,11,,25
67,10,11,,25
68,10,11,,25
69,10,11,,25
70,10,11,,25
71,10,11,,25
72,10,11,,25
73,10,11,,25
74,10,11,,25
75,10,11,,25
76,10,11,,25
77,10,11,,25
78,10,11,,25
79,10,11,,25
80,10,11,,25
81,10,11,,25
82,10,11,,25
83,10,11,,25
84,10,11,,25
85,10,11,,25
86,10,11,,25
87,10,11,,25
88,10,11,,25
89,10,11,,25
90,10,11,,25
91,10,11,,25
92,10,11,,25
93,10,11,,25
94,10,11,,25
95,10,11,,25
96,10,11,,25
97,10,11,,25
98,10,11,,25
99,10,11,,25
0,10,12,,25
1,10,12,,25
2,10,12,,25
3,10,12,,25
4,10,12,,25
5,10,12,,25
6,10,12,,25
7,10,12,,25
8,10,12,,25
9,10,12,,25
10,10,12,,25
11,10,12,,25
12,10,12,,25
13,10,12,,25
14,10,12,,25
15,10,12,,25
16,10,12,,25
17,10,12,,25
18,10,12,,25
19,10,12,,25
20,10,12,,25
21,10,12,,25
22,10,12,,25
23,10,12,,25
24,10,12,,25
25,10,12,,25
26,10,12,,25
27,10,12,,25
28,10,12,,25
29,10,12,,25
30,10,12,,25
31,10,12,,25
32,10,12,,25
33,10,12,,25
34,10,12,,25
35,10,12,,25
36,10,12,,25
37,10,12,,25
38,10,12,,25
39,10,12,,25
40,10,12,,25
41,10,12,,25
42,10,12,,25
43,10,12,,25
44,10,12,,25
45,10,12,,25
46,10,12,,25
47,10,12,,25
48,10,12,,25
49,10,12,,25
50,10,12,,25
51,10,12,,25
52,10,12,,25
53,10,12,,25
54,10,12,,25
55,10,12,,25
56,10,12,,25
57,10,12,,25
58,10,12,,25
59,10,12,,25
60,10,12,,25
61,10,12,,25
62,10,12,,25
63,10,12,,25
64,10,12,,25
65,10,12,,25
66,10,12,,25
67,10,12,,25
68,10,12,,25
69,10,12,,25
70,10,12,,25
71,10,12,,25
72,10,12,,25
73,10,12,,25
74,10,12,,25
75,10,12,,25
76,10,12,,25
77,10,12,,25
78,10,12,,25
79,10,12,,25
80,10,12,,25
81,10,12,,25
82,10,12,,25
83,10,12,,25
84,10,12,,25
85,10,12,,25
86,10,12,,25
87,10,12,,25
88,10,12,,25
89,10,12,,25
90,10,12,,25
91,10,12,,25
92,10,12,,25
93,10,12,,25
94,10,12,,25
95,10,12,,25
96,10,12,,25
97,10,12,,25
98,10,12,,25
99,10,12,,25
0,10,13,,25
1,10,13,,25
2,10,13,,25
3,10,13,,25
4,10,13,,25
5,10,13,,25
6,10,13,,25
7,10,13,,25
8,10,13,,25
9,10,13,,25
10,10,13,,25
11,10,13,,25
12,10,13,,25
13,10,13,,25
14,10,13,,25
15,10,13,,25
16,10,13,,25
17,10,13,,25
18,10,13,,25
19,10,13,,25
20,10,13,,25
21,10,13,,25
22,10,13,,25
23,10,13,,25
24,10,13,,25
25,10,13,,25
26,10,13,,25
27,10,13,,25
28,10,13,,25
29,10,13,,25
30,10,13,,25
31,10,13,,25
32,10,13,,25
33,10,13,,25
34,10,13,,25
35,10,13,,25
36,10,13,,25
37,10,13,,25
38,10,13,,25
39,10,13,,25
40,10,13,,25
41,10,13,,25
42,10,13,,25
43,10,13,,25
44,10,13,,25
45,10,13,,25
46,10,13,,25
47,10,13,,25
48,10,13,,25
49,10,13,,25
50,10,13,,25
51,10,13,,25
52,10,13,,25
53,10,13,,25
54,10,13,,25
55,10,13,,25
56,10,13,,25
57,10,13,,25
58,10,13,,25
59,10,13,,25
60,10,13,,25
61,10,13,,25
62,10,13,,25
63,10,13,,25
64,10,13,,25
65,10,13,,25
66,10,13,,25
67,10,13,,25
68,10,13,,25
69,10,13,,25
70,10,13,,25
71,10,13,,25
72,10,13,,25
73,10,13,,25
74,10,13,,25
75,10,13,,25
76,10,13,,25
77,10,13,,25
78,10,13,,25
79,10,13,,25
80,10,13,,25
81,10,13,,25
82,10,13,,25
83,10,13,,25
84,10,13,,25
85,10,13,,25
86,10,13,,25
87,10,13,,25
88,10,13,,25
89,10,13,,25
90,10,13,,25
91,10,13,,25
92,10,13,,25
93,10,13,,25
94,10,13,,25
95,10,13,,25
96,10,13,,25
97,10,13,,25
98,10,13,,25
99,10,13,,25
0,10,14,,25
1,10,14,,25
2,10,14,,25
3,10,14,,25
4,10,14,,25
5,10,14,,25
6,10,14,,25
7,10,14,,25
8,10,14,,25
9,10,14,,25
10,10,14,,25
11,10,14,,25
12,10,14,,25
13,10,14,,25
14,10,14,,25
15,10,14,,25
16,10,14,,25
17,10,14,,25
18,10,14,,25
19,10,14,,25
20,10,14,,25
21,10,14,,25
22,10,14,,25
23,10,14,,25
24,10,14,,25
25,10,14,,25
26,10,14,,25
27,10,14,,25
28,10,14,,25
29,10,14,,25
30,10,14,,25
31,10,14,,25
32,10,14,,25
33,10,14,,25
34,10,14,,25
35,10,14,,25
36,10,14,,25
37,10,14,,25
38,10,14,,25
39,10,14,,25
40,10,14,,25
41,10,14,,25
42,10,14,,25
43,10,14,,25
44,10,14,,25
45,10,14,,25
46,10,14,,25
47,10,14,,25
48,10,14,,25
49,10,14,,25
50,10,14,,25
51,10,14,,25
52,10,14,,25
53,10,14,,25
54,10,14,,25
55,10,14,,25
56,10,14,,25
57,10,14,,25
58,10,14,,25
59,10,14,,25
60,10,14,,25
61,10,14,,25
62,10,14,,25
63,10,14,,25
64,10,14,,25
65,10,14,,25
66,10,14,,25
67,10,14,,25
68,10,14,,25
69,10,14,,25
70,10,14,,25
71,10,14,,25
72,10,14,,25
73,10,14,,25
74,10,14,,25
75,10,14,,25
76,10,14,,25
77,10,14,,25
78,10,14,,25
79,10,14,,25
80,10,14,,25
81,10,14,,25
82,10,14,,25
83,10,14,,25
84,10,14,,25
85,10,14,,25
86,10,14,,25
87,10,14,,25
88,10,14,,25
89,10,14,,25
90,10,14,,25
91,10,14,,25
92,10,14,,25
93,10,14,,25
94,10,14,,25
95,10,14,,25
96,10,14,,25
97,10,14,,25
98,10,14,,25
99,10,14,,25
0,10,15,,25
1,10,15,,25
2,10,15,,25
3,10,15,,25
4,10,15,,25
5,10,15,,25
6,10,15,,25
7,10,15,,25
8,10,15,,25
9,10,15,,25
10,10,15,,25
11,10,15,,25
12,10,15,,25
13,10,15,,25
14,10,15,,25
15,10,15,,25
16,10,15,,25
17,10,15,,25
18,10,15,,25
19,10,15,,25
20,10,15,,25
21,10,15,,25
22,10,15,,25
23,10,15,,25
24,10,15,,25
25,10,15,,25
26,10,15,,25
27,10,15,,25
28,10,15,,25
29,10,15,,25
30,10,15,,25
31,10,15,,25
32,10,15,,25
33,10,15,,25
34,10,15,,25
35,10,15,,25
36,10,15,,25
37,10,15,,25
38,10,15,,25
39,10,15,,25
40,10,15,,25
41,10,15,,25
42,10,15,,25
43,10,15,,25
44,10,15,,25
45,10,15,,25
46,10,15,,25
47,10,15,,25
48,10,15,,25
49,10,15,,25
50,10,15,,25
51,10,15,,25
52,10,15,,25
53,10,15,,25
54,10,15,,25
55,10,15,,25
56,10,15,,25
57,10,15,,25
58,10,15,,25
59,10,15,,25
60,10,15,,25
61,10,15,,25
62,10,15,,25
63,10,15,,25
64,10,15,,25
65,10,15,,25
66,10,15,,25
67,10,15,,25
68,10,15,,25
69,10,15,,25
70,10,15,,25
71,10,15,,25
72,10,15,,25
73,10,15,,25
74,10,15,,25
75,10,15,,25
76,10,15,,25
77,10,15,,25
78,10,15,,25
79,10,15,,25
80,10,15,,25
81,10,15,,25
82,10,15,,25
83,10,15,,25
84,10,15,,25
85,10,15,,25
86,10,15,,25
87,10,15,,25
88,10,15,,25
89,10,15,,25
90,10,15,,25
91,10,15,,25
92,10,15,,25
93,10,15,,25
94,10,15,,25
95,10,15,,25
96,10,15,,25
97,10,15,,25
98,10,15,,25
99,10,15,,25
0,15,1,0.7288381196520196,17
1,15,1,0.8227894916579954,17
2,15,1,0.7702651980457286,17
3,15,1,0.6373742560499416,17
4,15,1,0.9612430640086592,17
5,15,1,0.9220989412763656,17
6,15,1,0.8324888164884776,17
7,15,1,0.9590655621947864,17
8,15,1,0.9460916561906246,17
9,15,1,0.9594613680676012,17
10,15,1,0.9580868269724944,17
11,15,1,0.9765243353825244,17
12,15,1,0.7305060970100083,17
13,15,1,0.8938716359830928,17
14,15,1,0.8155391850713022,17
15,15,1,0.8306458515126928,17
16,15,1,0.9290288629558,17
17,15,1,0.9069674210969002,17
18,15,1,0.9721666725528904,17
19,15,1,0.9746213529372444,17
20,15,1,0.9649957442375146,17
21,15,1,0.751031118870963,17
22,15,1,0.9322830368251498,17
23,15,1,0.9021239641034844,17
24,15,1,0.7571685266854988,17
25,15,1,0.8976273414736841,17
26,15,1,0.6050447763017186,17
27,15,1,0.8455835391953528,17
28,15,1,0.9590266162782932,17
29,15,1,0.8851707181939976,17
30,15,1,0.7452709084567274,17
31,15,1,0.9212298033203298,17
32,15,1,0.7024549466579775,17
33,15,1,0.9668919450350778,17
34,15,1,0.9004015572554889,17
35,15,1,0.708910149827742,17
36,15,1,0.967391614700556,17
37,15,1,0.7408624841402277,17
38,15,1,0.9243438257408662,17
39,15,1,0.8968152841645974,17
40,15,1,0.9002979437537768,17
41,15,1,0.949213371130853,17
42,15,1,0.9623646383755512,17
43,15,1,0.967618116621327,17
44,15,1,0.9189718701412286,17
45,15,1,0.7596117355124636,17
46,15,1,0.9698128620829032,17
47,15,1,0.9397080753726476,17
48,15,1,0.7820872569447491,17
49,15,1,0.7122621594019583,17
50,15,1,0.854066247481256,17
51,15,1,0.984682941379719,17
52,15,1,0.9427636206706732,17
53,15,1,0.8886052933573696,17
54,15,1,0.7414670708386968,17
55,15,1,0.7012232412223045,17
56,15,1,0.9405458439760191,17
57,15,1,0.6724381988369341,17
58,15,1,0.9365374690948924,17
59,15,1,0.753786494822298,17
60,15,1,0.9169269275196692,17
61,15,1,0.9823688096423868,17
62,15,1,0.6788012598116923,17
63,15,1,0.9191013651551568,17
64,15,1,0.9409963798158032,17
65,15,1,0.8204764227552054,17
66,15,1,0.9327215098909412,17
67,15,1,0.9464338104776504,17
68,15,1,0.9699336699432152,17
69,15,1,0.7821807741493495,17
70,15,1,0.959345701294646,17
71,15,1,0.8417143779813128,17
72,15,1,0.5353091927087635,17
73,15,1,0.7042041225076949,17
74,15,1,0.9594806414932704,17
75,15,1,0.9205018519594668,17
76,15,1,0.858624024973707,17
77,15,1,0.8703543092730471,17
78,15,1,0.9339483773235556,17
79,15,1,0.9132533609472666,17
80,15,1,0.9722975555576268,17
81,15,1,0.9430204546845552,17
82,15,1,0.8721301284555802,17
83,15,1,0.9505379574095696,17
84,15,1,0.8702485710277467,17
85,15,1,0.9428015796886116,17
86,15,1,0.8909147580195468,17
87,15,1,0.8976311769582466,17
88,15,1,0.7907858224786777,17
89,15,1,0.7776649845730481,17
90,15,1,0.9670640940673608,17
91,15,1,0.8329403849018366,17
92,15,1,0.9311178670405232,17
93,15,1,0.7947623662145787,17
94,15,1,0.7717688007545562,17
95,15,1,0.9712676330897504,17
96,15,1,0.7801180345708589,17
97,15,1,0.5650710578293942,17
98,15,1,0.950730360053572,17
99,15,1,0.6202257526746194,17
0,15,2,0.9187455822210168,17
1,15,2,0.9588986566025712,17
2,15,2,0.8971733281804415,17
3,15,2,0.9547381745082776,17
4,15,2,0.9334268480245156,17
5,15,2,0.964751395804266,17
6,15,2,0.9317954108591004,17
7,15,2,0.93688696199238,17
8,15,2,0.9675512661421874,17
9,15,2,0.9012283897691978,17
10,15,2,0.9549424742243624,17
11,15,2,0.896304832298526,17
12,15,2,0.9382244097031638,17
13,15,2,0.9756306063697238,17
14,15,2,0.9747893042670388,17
15,15,2,0.9447036088635098,17
16,15,2,0.9289303553781127,17
17,15,2,0.9545201028553546,17
18,15,2,0.9669906312606276,17
19,15,2,0.9397395888957196,17
20,15,2,0.9795973391446244,17
21,15,2,0.9735934731493542,17
22,15,2,0.8916149868351954,17
23,15,2,0.936573985980212,17
24,15,2,0.9763829081910004,17
25,15,2,0.9842270402046822,17
26,15,2,0.9480314380173038,17
27,15,2,0.9404792929847422,17
28,15,2,0.9276951488335482,17
29,15,2,0.970050465458522,17
30,15,2,0.8343353114998779,17
31,15,2,0.939351431641806,17
32,15,2,0.9226470591756828,17
33,15,2,0.9790185415754108,17
34,15,2,0.9292258598256518,17
35,15,2,0.9666234816811702,17
36,15,2,0.9528774370451888,17
37,15,2,0.9863699906067568,17
38,15,2,0.983548866460929,17
39,15,2,0.9717575952968728,17
40,15,2,0.932859105402492,17
41,15,2,0.9648782120843048,17
42,15,2,0.9446169608523828,17
43,15,2,0.9696080611348192,17
44,15,2,0.9495095246976044,17
45,15,2,0.962459885599932,17
46,15,2,0.9107223784584494,17
47,15,2,0.9018302842840404,17
48,15,2,0.8671688052164674,17
49,15,2,0.9590174380070362,17
50,15,2,0.964996944547853,17
51,15,2,0.9193193069886266,17
52,15,2,0.9323158474687264,17
53,15,2,0.8957177453767887,17
54,15,2,0.8721384349837775,17
55,15,2,0.8858728128520578,17
56,15,2,0.976833027056407,17
57,15,2,0.8891742468334555,17
58,15,2,0.8918974330889194,17
59,15,2,0.9495520221086268,17
60,15,2,0.9587131773376232,17
61,15,2,0.97164131457723,17
62,15,2,0.9047405571172292,17
63,15,2,0.8679408840936695,17
64,15,2,0.900219475667601,17
65,15,2,0.9443242478175666,17
66,15,2,0.957563059880254,17
67,15,2,0.9804555050353888,17
68,15,2,0.7767365937335419,17
69,15,2,0.9338240091734016,17
70,15,2,0.9770342600399882,17
71,15,2,0.9255182253513906,17
72,15,2,0.9475703136950228,17
73,15,2,0.96444373112858,17
74,15,2,0.9689195971137464,17
75,15,2,0.9399391328157608,17
76,15,2,0.9309616992804884,17
77,15,2,0.962043576910334,17
78,15,2,0.9466305490953484,17
79,15,2,0.915444796747442,17
80,15,2,0.9149384431946488,17
81,15,2,0.9443705000028634,17
82,15,2,0.9617467268643674,17
83,15,2,0.9483524889530848,17
84,15,2,0.81421839103806,17
85,15,2,0.9498309872094528,17
86,15,2,0.9866069152057104,17
87,15,2,0.8788355336919348,17
88,15,2,0.9131903055805324,17
89,15,2,0.8963044196795817,17
