,iter,barcode_tot,n_barcodes,correlation,n_variants
908,8,5,10,,40
909,9,5,10,,40
910,10,5,10,,40
911,11,5,10,,40
912,12,5,10,,40
913,13,5,10,,40
914,14,5,10,,40
915,15,5,10,,40
916,16,5,10,,40
917,17,5,10,,40
918,18,5,10,,40
919,19,5,10,,40
920,20,5,10,,40
921,21,5,10,,40
922,22,5,10,,40
923,23,5,10,,40
924,24,5,10,,40
925,25,5,10,,40
926,26,5,10,,40
927,27,5,10,,40
928,28,5,10,,40
929,29,5,10,,40
930,30,5,10,,40
931,31,5,10,,40
932,32,5,10,,40
933,33,5,10,,40
934,34,5,10,,40
935,35,5,10,,40
936,36,5,10,,40
937,37,5,10,,40
938,38,5,10,,40
939,39,5,10,,40
940,40,5,10,,40
941,41,5,10,,40
942,42,5,10,,40
943,43,5,10,,40
944,44,5,10,,40
945,45,5,10,,40
946,46,5,10,,40
947,47,5,10,,40
948,48,5,10,,40
949,49,5,10,,40
950,50,5,10,,40
951,51,5,10,,40
952,52,5,10,,40
953,53,5,10,,40
954,54,5,10,,40
955,55,5,10,,40
956,56,5,10,,40
957,57,5,10,,40
958,58,5,10,,40
959,59,5,10,,40
960,60,5,10,,40
961,61,5,10,,40
962,62,5,10,,40
963,63,5,10,,40
964,64,5,10,,40
965,65,5,10,,40
966,66,5,10,,40
967,67,5,10,,40
968,68,5,10,,40
969,69,5,10,,40
970,70,5,10,,40
971,71,5,10,,40
972,72,5,10,,40
973,73,5,10,,40
974,74,5,10,,40
975,75,5,10,,40
976,76,5,10,,40
977,77,5,10,,40
978,78,5,10,,40
979,79,5,10,,40
980,80,5,10,,40
981,81,5,10,,40
982,82,5,10,,40
983,83,5,10,,40
984,84,5,10,,40
985,85,5,10,,40
986,86,5,10,,40
987,87,5,10,,40
988,88,5,10,,40
989,89,5,10,,40
990,90,5,10,,40
991,91,5,10,,40
992,92,5,10,,40
993,93,5,10,,40
994,94,5,10,,40
995,95,5,10,,40
996,96,5,10,,40
997,97,5,10,,40
998,98,5,10,,40
999,99,5,10,,40
1000,0,5,11,,40
1001,1,5,11,,40
1002,2,5,11,,40
1003,3,5,11,,40
1004,4,5,11,,40
1005,5,5,11,,40
1006,6,5,11,,40
1007,7,5,11,,40
1008,8,5,11,,40
1009,9,5,11,,40
1010,10,5,11,,40
1011,11,5,11,,40
1012,12,5,11,,40
1013,13,5,11,,40
1014,14,5,11,,40
1015,15,5,11,,40
1016,16,5,11,,40
1017,17,5,11,,40
1018,18,5,11,,40
1019,19,5,11,,40
1020,20,5,11,,40
1021,21,5,11,,40
1022,22,5,11,,40
1023,23,5,11,,40
1024,24,5,11,,40
1025,25,5,11,,40
1026,26,5,11,,40
1027,27,5,11,,40
1028,28,5,11,,40
1029,29,5,11,,40
1030,30,5,11,,40
1031,31,5,11,,40
1032,32,5,11,,40
1033,33,5,11,,40
1034,34,5,11,,40
1035,35,5,11,,40
1036,36,5,11,,40
1037,37,5,11,,40
1038,38,5,11,,40
1039,39,5,11,,40
1040,40,5,11,,40
1041,41,5,11,,40
1042,42,5,11,,40
1043,43,5,11,,40
1044,44,5,11,,40
1045,45,5,11,,40
1046,46,5,11,,40
1047,47,5,11,,40
1048,48,5,11,,40
1049,49,5,11,,40
1050,50,5,11,,40
1051,51,5,11,,40
1052,52,5,11,,40
1053,53,5,11,,40
1054,54,5,11,,40
1055,55,5,11,,40
1056,56,5,11,,40
1057,57,5,11,,40
1058,58,5,11,,40
1059,59,5,11,,40
1060,60,5,11,,40
1061,61,5,11,,40
1062,62,5,11,,40
1063,63,5,11,,40
1064,64,5,11,,40
1065,65,5,11,,40
1066,66,5,11,,40
1067,67,5,11,,40
1068,68,5,11,,40
1069,69,5,11,,40
1070,70,5,11,,40
1071,71,5,11,,40
1072,72,5,11,,40
1073,73,5,11,,40
1074,74,5,11,,40
1075,75,5,11,,40
1076,76,5,11,,40
1077,77,5,11,,40
1078,78,5,11,,40
1079,79,5,11,,40
1080,80,5,11,,40
1081,81,5,11,,40
1082,82,5,11,,40
1083,83,5,11,,40
1084,84,5,11,,40
1085,85,5,11,,40
1086,86,5,11,,40
1087,87,5,11,,40
1088,88,5,11,,40
1089,89,5,11,,40
1090,90,5,11,,40
1091,91,5,11,,40
1092,92,5,11,,40
1093,93,5,11,,40
1094,94,5,11,,40
1095,95,5,11,,40
1096,96,5,11,,40
1097,97,5,11,,40
1098,98,5,11,,40
1099,99,5,11,,40
1100,0,5,12,,40
1101,1,5,12,,40
1102,2,5,12,,40
1103,3,5,12,,40
1104,4,5,12,,40
1105,5,5,12,,40
1106,6,5,12,,40
1107,7,5,12,,40
1108,8,5,12,,40
1109,9,5,12,,40
1110,10,5,12,,40
1111,11,5,12,,40
1112,12,5,12,,40
1113,13,5,12,,40
1114,14,5,12,,40
1115,15,5,12,,40
1116,16,5,12,,40
1117,17,5,12,,40
1118,18,5,12,,40
1119,19,5,12,,40
1120,20,5,12,,40
1121,21,5,12,,40
1122,22,5,12,,40
1123,23,5,12,,40
1124,24,5,12,,40
1125,25,5,12,,40
1126,26,5,12,,40
1127,27,5,12,,40
1128,28,5,12,,40
1129,29,5,12,,40
1130,30,5,12,,40
1131,31,5,12,,40
1132,32,5,12,,40
1133,33,5,12,,40
1134,34,5,12,,40
1135,35,5,12,,40
1136,36,5,12,,40
1137,37,5,12,,40
1138,38,5,12,,40
1139,39,5,12,,40
1140,40,5,12,,40
1141,41,5,12,,40
1142,42,5,12,,40
1143,43,5,12,,40
1144,44,5,12,,40
1145,45,5,12,,40
1146,46,5,12,,40
1147,47,5,12,,40
1148,48,5,12,,40
1149,49,5,12,,40
1150,50,5,12,,40
1151,51,5,12,,40
1152,52,5,12,,40
1153,53,5,12,,40
1154,54,5,12,,40
1155,55,5,12,,40
1156,56,5,12,,40
1157,57,5,12,,40
1158,58,5,12,,40
1159,59,5,12,,40
1160,60,5,12,,40
1161,61,5,12,,40
1162,62,5,12,,40
1163,63,5,12,,40
1164,64,5,12,,40
1165,65,5,12,,40
1166,66,5,12,,40
1167,67,5,12,,40
1168,68,5,12,,40
1169,69,5,12,,40
1170,70,5,12,,40
1171,71,5,12,,40
1172,72,5,12,,40
1173,73,5,12,,40
1174,74,5,12,,40
1175,75,5,12,,40
1176,76,5,12,,40
1177,77,5,12,,40
1178,78,5,12,,40
1179,79,5,12,,40
1180,80,5,12,,40
1181,81,5,12,,40
1182,82,5,12,,40
1183,83,5,12,,40
1184,84,5,12,,40
1185,85,5,12,,40
1186,86,5,12,,40
1187,87,5,12,,40
1188,88,5,12,,40
1189,89,5,12,,40
1190,90,5,12,,40
1191,91,5,12,,40
1192,92,5,12,,40
1193,93,5,12,,40
1194,94,5,12,,40
1195,95,5,12,,40
1196,96,5,12,,40
1197,97,5,12,,40
1198,98,5,12,,40
1199,99,5,12,,40
1200,0,5,13,,40
1201,1,5,13,,40
1202,2,5,13,,40
1203,3,5,13,,40
1204,4,5,13,,40
1205,5,5,13,,40
1206,6,5,13,,40
1207,7,5,13,,40
1208,8,5,13,,40
1209,9,5,13,,40
1210,10,5,13,,40
1211,11,5,13,,40
1212,12,5,13,,40
1213,13,5,13,,40
1214,14,5,13,,40
1215,15,5,13,,40
1216,16,5,13,,40
1217,17,5,13,,40
1218,18,5,13,,40
1219,19,5,13,,40
1220,20,5,13,,40
1221,21,5,13,,40
1222,22,5,13,,40
1223,23,5,13,,40
1224,24,5,13,,40
1225,25,5,13,,40
1226,26,5,13,,40
1227,27,5,13,,40
1228,28,5,13,,40
1229,29,5,13,,40
1230,30,5,13,,40
1231,31,5,13,,40
1232,32,5,13,,40
1233,33,5,13,,40
1234,34,5,13,,40
1235,35,5,13,,40
1236,36,5,13,,40
1237,37,5,13,,40
1238,38,5,13,,40
1239,39,5,13,,40
1240,40,5,13,,40
1241,41,5,13,,40
1242,42,5,13,,40
1243,43,5,13,,40
1244,44,5,13,,40
1245,45,5,13,,40
1246,46,5,13,,40
1247,47,5,13,,40
1248,48,5,13,,40
1249,49,5,13,,40
1250,50,5,13,,40
1251,51,5,13,,40
1252,52,5,13,,40
1253,53,5,13,,40
1254,54,5,13,,40
1255,55,5,13,,40
1256,56,5,13,,40
1257,57,5,13,,40
1258,58,5,13,,40
1259,59,5,13,,40
1260,60,5,13,,40
1261,61,5,13,,40
1262,62,5,13,,40
1263,63,5,13,,40
1264,64,5,13,,40
1265,65,5,13,,40
1266,66,5,13,,40
1267,67,5,13,,40
1268,68,5,13,,40
1269,69,5,13,,40
1270,70,5,13,,40
1271,71,5,13,,40
1272,72,5,13,,40
1273,73,5,13,,40
1274,74,5,13,,40
1275,75,5,13,,40
1276,76,5,13,,40
1277,77,5,13,,40
1278,78,5,13,,40
1279,79,5,13,,40
1280,80,5,13,,40
1281,81,5,13,,40
1282,82,5,13,,40
1283,83,5,13,,40
1284,84,5,13,,40
1285,85,5,13,,40
1286,86,5,13,,40
1287,87,5,13,,40
1288,88,5,13,,40
1289,89,5,13,,40
1290,90,5,13,,40
1291,91,5,13,,40
1292,92,5,13,,40
1293,93,5,13,,40
1294,94,5,13,,40
1295,95,5,13,,40
1296,96,5,13,,40
1297,97,5,13,,40
1298,98,5,13,,40
1299,99,5,13,,40
1300,0,5,14,,40
1301,1,5,14,,40
1302,2,5,14,,40
1303,3,5,14,,40
1304,4,5,14,,40
1305,5,5,14,,40
1306,6,5,14,,40
1307,7,5,14,,40
1308,8,5,14,,40
1309,9,5,14,,40
1310,10,5,14,,40
1311,11,5,14,,40
1312,12,5,14,,40
1313,13,5,14,,40
1314,14,5,14,,40
1315,15,5,14,,40
1316,16,5,14,,40
1317,17,5,14,,40
1318,18,5,14,,40
1319,19,5,14,,40
1320,20,5,14,,40
1321,21,5,14,,40
1322,22,5,14,,40
1323,23,5,14,,40
1324,24,5,14,,40
1325,25,5,14,,40
1326,26,5,14,,40
1327,27,5,14,,40
1328,28,5,14,,40
1329,29,5,14,,40
1330,30,5,14,,40
1331,31,5,14,,40
1332,32,5,14,,40
1333,33,5,14,,40
1334,34,5,14,,40
1335,35,5,14,,40
1336,36,5,14,,40
1337,37,5,14,,40
1338,38,5,14,,40
1339,39,5,14,,40
1340,40,5,14,,40
1341,41,5,14,,40
1342,42,5,14,,40
1343,43,5,14,,40
1344,44,5,14,,40
1345,45,5,14,,40
1346,46,5,14,,40
1347,47,5,14,,40
1348,48,5,14,,40
1349,49,5,14,,40
1350,50,5,14,,40
1351,51,5,14,,40
1352,52,5,14,,40
1353,53,5,14,,40
1354,54,5,14,,40
1355,55,5,14,,40
1356,56,5,14,,40
1357,57,5,14,,40
1358,58,5,14,,40
1359,59,5,14,,40
1360,60,5,14,,40
1361,61,5,14,,40
1362,62,5,14,,40
1363,63,5,14,,40
1364,64,5,14,,40
1365,65,5,14,,40
1366,66,5,14,,40
1367,67,5,14,,40
1368,68,5,14,,40
1369,69,5,14,,40
1370,70,5,14,,40
1371,71,5,14,,40
1372,72,5,14,,40
1373,73,5,14,,40
1374,74,5,14,,40
1375,75,5,14,,40
1376,76,5,14,,40
1377,77,5,14,,40
1378,78,5,14,,40
1379,79,5,14,,40
1380,80,5,14,,40
1381,81,5,14,,40
1382,82,5,14,,40
1383,83,5,14,,40
1384,84,5,14,,40
1385,85,5,14,,40
1386,86,5,14,,40
1387,87,5,14,,40
1388,88,5,14,,40
1389,89,5,14,,40
1390,90,5,14,,40
1391,91,5,14,,40
1392,92,5,14,,40
1393,93,5,14,,40
1394,94,5,14,,40
1395,95,5,14,,40
1396,96,5,14,,40
1397,97,5,14,,40
1398,98,5,14,,40
1399,99,5,14,,40
1400,0,5,15,,40
1401,1,5,15,,40
1402,2,5,15,,40
1403,3,5,15,,40
1404,4,5,15,,40
1405,5,5,15,,40
1406,6,5,15,,40
1407,7,5,15,,40
1408,8,5,15,,40
1409,9,5,15,,40
1410,10,5,15,,40
1411,11,5,15,,40
1412,12,5,15,,40
1413,13,5,15,,40
1414,14,5,15,,40
1415,15,5,15,,40
1416,16,5,15,,40
1417,17,5,15,,40
1418,18,5,15,,40
1419,19,5,15,,40
1420,20,5,15,,40
1421,21,5,15,,40
1422,22,5,15,,40
1423,23,5,15,,40
1424,24,5,15,,40
1425,25,5,15,,40
1426,26,5,15,,40
1427,27,5,15,,40
1428,28,5,15,,40
1429,29,5,15,,40
1430,30,5,15,,40
1431,31,5,15,,40
1432,32,5,15,,40
1433,33,5,15,,40
1434,34,5,15,,40
1435,35,5,15,,40
1436,36,5,15,,40
1437,37,5,15,,40
1438,38,5,15,,40
1439,39,5,15,,40
1440,40,5,15,,40
1441,41,5,15,,40
1442,42,5,15,,40
1443,43,5,15,,40
1444,44,5,15,,40
1445,45,5,15,,40
1446,46,5,15,,40
1447,47,5,15,,40
1448,48,5,15,,40
1449,49,5,15,,40
1450,50,5,15,,40
1451,51,5,15,,40
1452,52,5,15,,40
1453,53,5,15,,40
1454,54,5,15,,40
1455,55,5,15,,40
1456,56,5,15,,40
1457,57,5,15,,40
1458,58,5,15,,40
1459,59,5,15,,40
1460,60,5,15,,40
1461,61,5,15,,40
1462,62,5,15,,40
1463,63,5,15,,40
1464,64,5,15,,40
1465,65,5,15,,40
1466,66,5,15,,40
1467,67,5,15,,40
1468,68,5,15,,40
1469,69,5,15,,40
1470,70,5,15,,40
1471,71,5,15,,40
1472,72,5,15,,40
1473,73,5,15,,40
1474,74,5,15,,40
1475,75,5,15,,40
1476,76,5,15,,40
1477,77,5,15,,40
1478,78,5,15,,40
1479,79,5,15,,40
1480,80,5,15,,40
1481,81,5,15,,40
1482,82,5,15,,40
1483,83,5,15,,40
1484,84,5,15,,40
1485,85,5,15,,40
1486,86,5,15,,40
1487,87,5,15,,40
1488,88,5,15,,40
1489,89,5,15,,40
1490,90,5,15,,40
1491,91,5,15,,40
1492,92,5,15,,40
1493,93,5,15,,40
1494,94,5,15,,40
1495,95,5,15,,40
1496,96,5,15,,40
1497,97,5,15,,40
1498,98,5,15,,40
1499,99,5,15,,40
1500,0,10,1,0.7200156368549153,25
1501,1,10,1,0.8624177697574592,25
1502,2,10,1,0.5915648024089074,25
1503,3,10,1,0.8984397716590591,25
1504,4,10,1,0.9418502652333101,25
1505,5,10,1,0.6685997341397636,25
1506,6,10,1,0.7863254172548015,25
1507,7,10,1,0.7497202773739134,25
1508,8,10,1,0.8186886014403446,25
1509,9,10,1,0.6983763835227923,25
1510,10,10,1,0.7574682570677967,25
1511,11,10,1,0.6910961033000709,25
1512,12,10,1,0.9556788212984745,25
1513,13,10,1,0.838824001882966,25
1514,14,10,1,0.8114335325463181,25
1515,15,10,1,0.7026809113885982,25
1516,16,10,1,0.8726764519854853,25
1517,17,10,1,0.8494528579485836,25
1518,18,10,1,0.6865581472352457,25
1519,19,10,1,0.8116436014630855,25
1520,20,10,1,0.8242028526595607,25
1521,21,10,1,0.8013734317363588,25
1522,22,10,1,0.7660691002015039,25
1523,23,10,1,0.7635988845288931,25
1524,24,10,1,0.8203096731482871,25
1525,25,10,1,0.8062276732295253,25
1526,26,10,1,0.8870521828267652,25
1527,27,10,1,0.6169664323772056,25
1528,28,10,1,0.8839329868776634,25
1529,29,10,1,0.89706971408378,25
1530,30,10,1,0.833599900162511,25
1531,31,10,1,0.917003292335637,25
1532,32,10,1,0.847870096884011,25
1533,33,10,1,0.7603835585019599,25
1534,34,10,1,0.7903121258364898,25
1535,35,10,1,0.8270175390932214,25
1536,36,10,1,0.8256242116874044,25
1537,37,10,1,0.66977274069286,25
1538,38,10,1,0.7330086292224467,25
1539,39,10,1,0.857655956209356,25
1540,40,10,1,0.8101932456644122,25
1541,41,10,1,0.8091651984023003,25
1542,42,10,1,0.905527651344818,25
1543,43,10,1,0.9418150487276293,25
1544,44,10,1,0.6670505989561721,25
1545,45,10,1,0.7273646876214772,25
1546,46,10,1,0.8574730926984804,25
1547,47,10,1,0.8687516306121548,25
1548,48,10,1,0.8867885061188672,25
1549,49,10,1,0.8306577377534304,25
1550,50,10,1,0.9227911864956193,25
1551,51,10,1,0.8372715170907311,25
1552,52,10,1,0.8915689496812372,25
1553,53,10,1,0.9456774065136885,25
1554,54,10,1,0.6376618260368058,25
1555,55,10,1,0.6741686138315939,25
1556,56,10,1,0.8524481124900898,25
1557,57,10,1,0.8067254407495708,25
1558,58,10,1,0.8813712429439556,25
1559,59,10,1,0.902331132211358,25
1560,60,10,1,0.9402548875955216,25
1561,61,10,1,0.929209865419643,25
1562,62,10,1,0.8820593782143893,25
1563,63,10,1,0.7092816474471325,25
1564,64,10,1,0.7298950273291529,25
1565,65,10,1,0.6071155202401278,25
1566,66,10,1,0.8646047388810456,25
1567,67,10,1,0.7653836054887143,25
1568,68,10,1,0.8446581103745422,25
1569,69,10,1,0.8871458105002917,25
1570,70,10,1,0.92049847269659,25
1571,71,10,1,0.9586065437266649,25
1572,72,10,1,0.9338664181338786,25
1573,73,10,1,0.7985369836305647,25
1574,74,10,1,0.6979421431614226,25
1575,75,10,1,0.9532934578600709,25
1576,76,10,1,0.917311593975013,25
1577,77,10,1,0.9246792500962627,25
1578,78,10,1,0.8315735953883374,25
1579,79,10,1,0.8276605460569654,25
1580,80,10,1,0.8460652057981883,25
1581,81,10,1,0.8675615195991335,25
1582,82,10,1,0.8830780673549515,25
1583,83,10,1,0.9497459865420917,25
1584,84,10,1,0.8478336811461461,25
1585,85,10,1,0.9036426469298954,25
1586,86,10,1,0.8073620922126129,25
1587,87,10,1,0.8468746111234535,25
1588,88,10,1,0.8602117343730439,25
1589,89,10,1,0.7863507433925572,25
1590,90,10,1,0.7822071103717889,25
1591,91,10,1,0.8454304483894375,25
1592,92,10,1,0.8937867342164478,25
1593,93,10,1,0.5757511263495996,25
1594,94,10,1,0.8511458460356512,25
1595,95,10,1,0.6169206576502795,25
1596,96,10,1,0.9356503154920925,25
1597,97,10,1,0.7860217672138112,25
1598,98,10,1,0.9523999036016529,25
1599,99,10,1,0.6041167981430554,25
1600,0,10,2,0.8974166172656968,25
1601,1,10,2,0.8676913007862259,25
1602,2,10,2,0.949447734673341,25
1603,3,10,2,0.8487019586714554,25
1604,4,10,2,0.8596582675698996,25
1605,5,10,2,0.9228868674663364,25
1606,6,10,2,0.8852484777665296,25
1607,7,10,2,0.8719370336570132,25
1608,8,10,2,0.9182402020306889,25
1609,9,10,2,0.9088820970862277,25
1610,10,10,2,0.9690202711585654,25
1611,11,10,2,0.8361157398361256,25
1612,12,10,2,0.8578175631145772,25
1613,13,10,2,0.9486196989437224,25
1614,14,10,2,0.9668795841090843,25
1615,15,10,2,0.9146651961403236,25
1616,16,10,2,0.8547184968707705,25
1617,17,10,2,0.9116607468985191,25
1618,18,10,2,0.8905143364731843,25
1619,19,10,2,0.9438832875901695,25
1620,20,10,2,0.9087070521054723,25
1621,21,10,2,0.8089001523717329,25
1622,22,10,2,0.90862591399841,25
1623,23,10,2,0.8732231763863878,25
1624,24,10,2,0.9569361578705584,25
1625,25,10,2,0.8603283000013123,25
1626,26,10,2,0.8599780703554802,25
1627,27,10,2,0.9004271604901427,25
1628,28,10,2,0.8681779766383309,25
1629,29,10,2,0.9441430856278193,25
1630,30,10,2,0.8132856414402785,25
1631,31,10,2,0.9056366595216988,25
1632,32,10,2,0.8641938854065715,25
1633,33,10,2,0.8814976814227571,25
1634,34,10,2,0.8320660271675409,25
1635,35,10,2,0.904852244324996,25
1636,36,10,2,0.8891766450419045,25
1637,37,10,2,0.8869095149574222,25
1638,38,10,2,0.9579608131585543,25
1639,39,10,2,0.9324894934598708,25
1640,40,10,2,0.9017879934551022,25
1641,41,10,2,0.9516256039402425,25
1642,42,10,2,0.8852052491054623,25
1643,43,10,2,0.8658277573122523,25
1644,44,10,2,0.9099925224983182,25
1645,45,10,2,0.9467141927156051,25
1646,46,10,2,0.8989708142004313,25
1647,47,10,2,0.8921862391481927,25
1648,48,10,2,0.9414968535447304,25
1649,49,10,2,0.8590485583527033,25
1650,50,10,2,0.9154476402954486,25
1651,51,10,2,0.8759339292495583,25
1652,52,10,2,0.861152580101249,25
1653,53,10,2,0.9343939598291173,25
1654,54,10,2,0.9198161624990464,25
1655,55,10,2,0.9267950928796684,25
1656,56,10,2,0.8633594833809067,25
1657,57,10,2,0.9393793047528152,25
1658,58,10,2,0.9364529205546426,25
1659,59,10,2,0.9302157186088214,25
1660,60,10,2,0.9430430289692187,25
1661,61,10,2,0.9269960494718413,25
1662,62,10,2,0.8624416452833652,25
1663,63,10,2,0.8821117197333491,25
1664,64,10,2,0.8470131690400892,25
1665,65,10,2,0.8633432893659793,25
1666,66,10,2,0.9064669178110272,25
1667,67,10,2,0.9176442162697912,25
1668,68,10,2,0.92697071908808,25
1669,69,10,2,0.9031346043668019,25
1670,70,10,2,0.9249750615579971,25
1671,71,10,2,0.9142015709331933,25
1672,72,10,2,0.9598332331677576,25
1673,73,10,2,0.9014365044153185,25
1674,74,10,2,0.948170995161394,25
1675,75,10,2,0.9023046947391788,25
1676,76,10,2,0.8413273334322436,25
1677,77,10,2,0.9426026749417356,25
1678,78,10,2,0.9447432195556349,25
1679,79,10,2,0.8915027116151787,25
1680,80,10,2,0.9172600166805871,25
1681,81,10,2,0.870296853330337,25
1682,82,10,2,0.8957348767506524,25
1683,83,10,2,0.8814167222837181,25
1684,84,10,2,0.8643251497944694,25
1685,85,10,2,0.8837124788513991,25
1686,86,10,2,0.9458544153456163,25
1687,87,10,2,0.8807058164297844,25
1688,88,10,2,0.9020020911280809,25
1689,89,10,2,0.8949391922981171,25
1690,90,10,2,0.8407150766389818,25
1691,91,10,2,0.9189471405180561,25
1692,92,10,2,0.9226217736086056,25
1693,93,10,2,0.9445576542211713,25
1694,94,10,2,0.873931292017484,25
1695,95,10,2,0.939274652447108,25
1696,96,10,2,0.8654675451524556,25
1697,97,10,2,0.9249234909164636,25
1698,98,10,2,0.9189713415150358,25
1699,99,10,2,0.8633908109632785,25
1700,0,10,3,0.9479118732814799,25
1701,1,10,3,0.9532239836947429,25
1702,2,10,3,0.9506345757220102,25
1703,3,10,3,0.9578018329206273,25
1704,4,10,3,0.9722314463180777,25
1705,5,10,3,0.8996578593013065,25
1706,6,10,3,0.9787985498298503,25
1707,7,10,3,0.9826324620644491,25
1708,8,10,3,0.9722667594064831,25
1709,9,10,3,0.972110897005048,25
1710,10,10,3,0.9599404071986981,25
1711,11,10,3,0.979523336846625,25
1712,12,10,3,0.9669301087127945,25
1713,13,10,3,0.9816304234738601,25
1714,14,10,3,0.9806882773778116,25
1715,15,10,3,0.929945943334408,25
1716,16,10,3,0.9731438927047164,25
1717,17,10,3,0.9579261924115686,25
1718,18,10,3,0.9708049892933828,25
1719,19,10,3,0.9084937971406662,25
1720,20,10,3,0.9662937748370308,25
1721,21,10,3,0.9825174496197693,25
1722,22,10,3,0.9543053835994495,25
1723,23,10,3,0.9689112950245221,25
1724,24,10,3,0.9456785723477972,25
1725,25,10,3,0.9805240424874742,25
1726,26,10,3,0.9276630398311617,25
1727,27,10,3,0.9254764284576804,25
1728,28,10,3,0.9481826147520741,25
1729,29,10,3,0.9654140116843953,25
1730,30,10,3,0.9826497841058242,25
1731,31,10,3,0.9794728575390215,25
1732,32,10,3,0.9477437340279754,25
1733,33,10,3,0.915999830153256,25
1734,34,10,3,0.9784398901532495,25
1735,35,10,3,0.9621016199128468,25
1736,36,10,3,0.9683675975595817,25
1737,37,10,3,0.9561677828838926,25
1738,38,10,3,0.9729895674978707,25
1739,39,10,3,0.9311418841707874,25
1740,40,10,3,0.9720393411995636,25
1741,41,10,3,0.9676534687590367,25
1742,42,10,3,0.9680331161144341,25
1743,43,10,3,0.9748398251036318,25
1744,44,10,3,0.8953387135502264,25
1745,45,10,3,0.9698057940006922,25
1746,46,10,3,0.9705425749259766,25
1747,47,10,3,0.9601451621833132,25
1748,48,10,3,0.9447040708039491,25
1749,49,10,3,0.9735764869012712,25
1750,50,10,3,0.9274832554665975,25
1751,51,10,3,0.978037634867613,25
1752,52,10,3,0.9731603343234848,25
1753,53,10,3,0.971649700271312,25
1754,54,10,3,0.937679410519346,25
1755,55,10,3,0.9606644020204792,25
1756,56,10,3,0.9701879872598542,25
1757,57,10,3,0.9466374461492345,25
1758,58,10,3,0.9674782893934849,25
1759,59,10,3,0.9311808026290518,25
1760,60,10,3,0.9439396381848396,25
1761,61,10,3,0.969995114052764,25
1762,62,10,3,0.9587087990280468,25
1763,63,10,3,0.9712287957758673,25
1764,64,10,3,0.9666609541097656,25
1765,65,10,3,0.9492867321471344,25
1766,66,10,3,0.9751163227083653,25
1767,67,10,3,0.9185385197391466,25
1768,68,10,3,0.9191249688611721,25
1769,69,10,3,0.9797079273218047,25
1770,70,10,3,0.941081969622853,25
1771,71,10,3,0.970204896942988,25
1772,72,10,3,0.9639433873083985,25
1773,73,10,3,0.9509456438124629,25
1774,74,10,3,0.9534139123761196,25
1775,75,10,3,0.9534880898420325,25
1776,76,10,3,0.9821500412319426,25
1777,77,10,3,0.930534107698703,25
1778,78,10,3,0.980154137255224,25
1779,79,10,3,0.9074982302877223,25
1780,80,10,3,0.9650724281071618,25
1781,81,10,3,0.9855386323125018,25
1782,82,10,3,0.9616497671022535,25
1783,83,10,3,0.9575642511844155,25
1784,84,10,3,0.9737768564442488,25
1785,85,10,3,0.9305691577313464,25
1786,86,10,3,0.9562686486326312,25
1787,87,10,3,0.9835160481877113,25
1788,88,10,3,0.9679622721971948,25
1789,89,10,3,0.9778819209604147,25
1790,90,10,3,0.9458067721199811,25
1791,91,10,3,0.9823822185397709,25
1792,92,10,3,0.9490861578862179,25
1793,93,10,3,0.954593743148526,25
1794,94,10,3,0.8884129908233888,25
1795,95,10,3,0.9798266474809777,25
1796,96,10,3,0.964446871189483,25
1797,97,10,3,0.9805440551523428,25
1798,98,10,3,0.9591177288562227,25
1799,99,10,3,0.9680028388559947,25
1800,0,10,4,0.9609643043910137,25
1801,1,10,4,0.9431529294222072,25
1802,2,10,4,0.9638069305952757,25
1803,3,10,4,0.9787561988893232,25
1804,4,10,4,0.9773821664309491,25
1805,5,10,4,0.9607552335705717,25
1806,6,10,4,0.9631521256296731,25
1807,7,10,4,0.9842803804846244,25
1808,8,10,4,0.9662714666558946,25
1809,9,10,4,0.9222791204719999,25
1810,10,10,4,0.9626086547128788,25
1811,11,10,4,0.9827403472027378,25
1812,12,10,4,0.9816088913189229,25
1813,13,10,4,0.940864202938028,25
1814,14,10,4,0.9732598642937048,25
1815,15,10,4,0.9594871204004847,25
1816,16,10,4,0.9611814687642489,25
1817,17,10,4,0.9641766215989992,25
1818,18,10,4,0.9870513582589295,25
1819,19,10,4,0.9584108751523298,25
1820,20,10,4,0.9679496253631659,25
1821,21,10,4,0.920142780562943,25
1822,22,10,4,0.9754495721079062,25
1823,23,10,4,0.9699666691259013,25
1824,24,10,4,0.9865000416422434,25
1825,25,10,4,0.9652962958507414,25
1826,26,10,4,0.9613313506352781,25
1827,27,10,4,0.9681653707502178,25
1828,28,10,4,0.9695084556751805,25
1829,29,10,4,0.9658056847546374,25
1830,30,10,4,0.9790711321927992,25
1831,31,10,4,0.9759772375287911,25
1832,32,10,4,0.9643373357552025,25
1833,33,10,4,0.9710977773125705,25
1834,34,10,4,0.9811465346386229,25
1835,35,10,4,0.9792340207775634,25
1836,36,10,4,0.9757683082778805,25
1837,37,10,4,0.9579804668329234,25
1838,38,10,4,0.9773679266823502,25
1839,39,10,4,0.975173121613803,25
1840,40,10,4,0.9434254212442351,25
1841,41,10,4,0.9808473400717004,25
1842,42,10,4,0.9555755771953005,25
1843,43,10,4,0.9847977699265059,25
1844,44,10,4,0.9709184099835833,25
1845,45,10,4,0.9789360034835445,25
1846,46,10,4,0.9679448947993308,25
1847,47,10,4,0.9796818374898681,25
1848,48,10,4,0.9716329732474789,25
