,Fragment,class,count,msum,n_pcr,perc,mut_sum,mut_avg,tot_mut,perc_mutations,pcr_set,More_than_4,More_than_9,n,>4,>9,nclones_pcr,nclones,nclones_bp
1628,F13,GOOD,24877,42980,15,57.880409492787344,518,20.72,525.0,98.66666666666669,50,524,522,524,100.0,99.61832061068702,5000.0,75000.0,1000
1629,F43,GOOD,16645,60704,15,27.419939377965207,373,20.72222222222222,378.0,98.67724867724868,50,375,373,377,99.46949602122017,98.93899204244032,7500.0,112500.0,2206
1630,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,50,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
1631,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,50,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
1632,F13,GOOD,2984,3670,1,81.30790190735695,506,20.24,525.0,96.38095238095238,51,333,139,508,65.5511811023622,27.36220472440945,5000.0,5000.0,67
1633,F43,GOOD,12757,16466,1,77.47479655046763,373,20.72222222222222,378.0,98.67724867724868,51,373,365,375,99.46666666666668,97.33333333333334,7500.0,7500.0,147
1634,F13,GOOD,10130,13294,2,76.19978937866708,518,20.72,525.0,98.66666666666669,51,512,485,523,97.89674952198853,92.73422562141492,5000.0,10000.0,133
1635,F43,GOOD,16725,23426,2,71.39503116195681,373,20.72222222222222,378.0,98.67724867724868,51,373,373,375,99.46666666666668,99.46666666666668,7500.0,15000.0,294
1636,F13,GOOD,11404,15163,3,75.20939128140868,518,20.72,525.0,98.66666666666669,51,516,497,523,98.66156787762908,95.02868068833652,5000.0,15000.0,200
1637,F43,GOOD,19832,31398,3,63.1632588062934,373,20.72222222222222,378.0,98.67724867724868,51,373,373,375,99.46666666666668,99.46666666666668,7500.0,22500.0,441
1638,F13,GOOD,16124,23002,4,70.0982523258847,518,20.72,525.0,98.66666666666669,51,521,514,524,99.42748091603052,98.09160305343512,5000.0,20000.0,267
1639,F43,GOOD,20988,36069,4,58.18847209515096,373,20.72222222222222,378.0,98.67724867724868,51,373,373,375,99.46666666666668,99.46666666666668,7500.0,30000.0,588
1640,F13,GOOD,16122,23003,5,70.08651045515802,518,20.72,525.0,98.66666666666669,51,521,514,524,99.42748091603052,98.09160305343512,5000.0,25000.0,333
1641,F43,GOOD,21450,40336,5,53.17830226100754,373,20.72222222222222,378.0,98.67724867724868,51,373,373,375,99.46666666666668,99.46666666666668,7500.0,37500.0,735
1642,F13,GOOD,17974,26234,6,68.51414195319052,518,20.72,525.0,98.66666666666669,51,521,518,524,99.42748091603052,98.85496183206108,5000.0,30000.0,400
1643,F43,GOOD,21621,42540,6,50.82510578279267,373,20.72222222222222,378.0,98.67724867724868,51,373,373,376,99.20212765957449,99.20212765957449,7500.0,45000.0,882
1644,F13,GOOD,19345,29021,7,66.65862651183626,518,20.72,525.0,98.66666666666669,51,522,518,524,99.61832061068702,98.85496183206108,5000.0,35000.0,467
1645,F43,GOOD,21498,45954,7,46.78156417286852,373,20.72222222222222,378.0,98.67724867724868,51,373,373,376,99.20212765957449,99.20212765957449,7500.0,52500.0,1029
1646,F13,GOOD,20857,32104,8,64.96698230750061,518,20.72,525.0,98.66666666666669,51,522,519,524,99.61832061068702,99.04580152671755,5000.0,40000.0,533
1647,F43,GOOD,21456,46519,8,46.123089490315785,373,20.72222222222222,378.0,98.67724867724868,51,373,373,376,99.20212765957449,99.20212765957449,7500.0,60000.0,1176
1648,F13,GOOD,20857,32104,9,64.96698230750061,518,20.72,525.0,98.66666666666669,51,522,519,524,99.61832061068702,99.04580152671755,5000.0,45000.0,600
1649,F43,GOOD,21080,49452,9,42.62719404675241,373,20.72222222222222,378.0,98.67724867724868,51,373,373,376,99.20212765957449,99.20212765957449,7500.0,67500.0,1324
1650,F13,GOOD,21823,34254,10,63.70934781339406,518,20.72,525.0,98.66666666666669,51,523,520,524,99.80916030534353,99.23664122137404,5000.0,50000.0,667
1651,F43,GOOD,20272,52531,10,38.59054653442729,373,20.72222222222222,378.0,98.67724867724868,51,373,373,376,99.20212765957449,99.20212765957449,7500.0,75000.0,1471
1652,F13,GOOD,21823,34254,11,63.70934781339406,518,20.72,525.0,98.66666666666669,51,523,520,524,99.80916030534353,99.23664122137404,5000.0,55000.0,733
1653,F43,GOOD,19801,54137,11,36.57572455067699,373,20.72222222222222,378.0,98.67724867724868,51,373,373,376,99.20212765957449,99.20212765957449,7500.0,82500.0,1618
1654,F13,GOOD,22439,35835,12,62.617552671968745,518,20.72,525.0,98.66666666666669,51,523,520,524,99.80916030534353,99.23664122137404,5000.0,60000.0,800
1655,F43,GOOD,18807,56896,12,33.055047806524186,373,20.72222222222222,378.0,98.67724867724868,51,374,373,376,99.46808510638296,99.20212765957449,7500.0,90000.0,1765
1656,F13,GOOD,23391,38179,13,61.266664920506045,518,20.72,525.0,98.66666666666669,51,523,521,524,99.80916030534353,99.42748091603052,5000.0,65000.0,867
1657,F43,GOOD,18135,58460,13,31.021211084502227,373,20.72222222222222,378.0,98.67724867724868,51,374,373,376,99.46808510638296,99.20212765957449,7500.0,97500.0,1912
1658,F13,GOOD,24791,42263,14,58.65887419255613,518,20.72,525.0,98.66666666666669,51,523,522,524,99.80916030534353,99.61832061068702,5000.0,70000.0,933
1659,F43,GOOD,17492,59548,14,29.3746221535568,373,20.72222222222222,378.0,98.67724867724868,51,374,373,377,99.20424403183024,98.93899204244032,7500.0,105000.0,2059
1660,F13,GOOD,25221,43889,15,57.465424138166746,518,20.72,525.0,98.66666666666669,51,524,522,524,100.0,99.61832061068702,5000.0,75000.0,1000
1661,F43,GOOD,16650,60720,15,27.420948616600796,373,20.72222222222222,378.0,98.67724867724868,51,375,373,377,99.46949602122017,98.93899204244032,7500.0,112500.0,2206
1662,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,51,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
1663,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,51,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
1664,F13,GOOD,6,7,1,85.71428571428571,6,1.0,525.0,1.1428571428571428,52,0,0,6,0.0,0.0,5000.0,5000.0,67
1665,F43,GOOD,9073,10887,1,83.33792596674934,373,20.72222222222222,378.0,98.67724867724868,52,370,332,374,98.93048128342244,88.77005347593582,7500.0,7500.0,147
1666,F13,GOOD,7199,9089,2,79.20563318296843,518,20.72,525.0,98.66666666666669,52,498,396,524,95.0381679389313,75.57251908396947,5000.0,10000.0,133
1667,F43,GOOD,14652,19383,2,75.59201362018263,373,20.72222222222222,378.0,98.67724867724868,52,373,370,375,99.46666666666668,98.66666666666669,7500.0,15000.0,294
1668,F13,GOOD,9851,12816,3,76.86485642946317,518,20.72,525.0,98.66666666666669,52,510,477,524,97.32824427480917,91.03053435114504,5000.0,15000.0,200
1669,F43,GOOD,19590,30714,3,63.78198866966205,373,20.72222222222222,378.0,98.67724867724868,52,373,373,375,99.46666666666668,99.46666666666668,7500.0,22500.0,441
1670,F13,GOOD,16270,23011,4,70.70531484941984,518,20.72,525.0,98.66666666666669,52,522,517,524,99.61832061068702,98.66412213740458,5000.0,20000.0,267
1671,F43,GOOD,20754,35234,4,58.90333200885508,373,20.72222222222222,378.0,98.67724867724868,52,373,373,376,99.20212765957449,99.20212765957449,7500.0,30000.0,588
1672,F13,GOOD,16272,23013,5,70.70786077434494,518,20.72,525.0,98.66666666666669,52,522,517,524,99.61832061068702,98.66412213740458,5000.0,25000.0,333
1673,F43,GOOD,21523,39927,5,53.90587822776567,373,20.72222222222222,378.0,98.67724867724868,52,373,373,377,98.93899204244032,98.93899204244032,7500.0,37500.0,735
1674,F13,GOOD,18030,26184,6,68.85884509624198,518,20.72,525.0,98.66666666666669,52,522,518,524,99.61832061068702,98.85496183206108,5000.0,30000.0,400
1675,F43,GOOD,21643,42121,6,51.38292063341326,373,20.72222222222222,378.0,98.67724867724868,52,373,373,377,98.93899204244032,98.93899204244032,7500.0,45000.0,882
1676,F13,GOOD,19194,28427,7,67.52031519330214,518,20.72,525.0,98.66666666666669,52,522,518,524,99.61832061068702,98.85496183206108,5000.0,35000.0,467
1677,F43,GOOD,21375,47418,7,45.07781854991775,373,20.72222222222222,378.0,98.67724867724868,52,374,373,377,99.20424403183024,98.93899204244032,7500.0,52500.0,1029
1678,F13,GOOD,21182,32859,8,64.46331294318148,518,20.72,525.0,98.66666666666669,52,522,521,524,99.61832061068702,99.42748091603052,5000.0,40000.0,533
1679,F43,GOOD,21176,49387,8,42.87768036122866,373,20.72222222222222,378.0,98.67724867724868,52,374,373,377,99.20424403183024,98.93899204244032,7500.0,60000.0,1176
1680,F13,GOOD,21802,34213,9,63.72431531873849,518,20.72,525.0,98.66666666666669,52,522,521,524,99.61832061068702,99.42748091603052,5000.0,45000.0,600
1681,F43,GOOD,20458,52439,9,39.01294837811552,373,20.72222222222222,378.0,98.67724867724868,52,374,373,377,99.20424403183024,98.93899204244032,7500.0,67500.0,1324
1682,F13,GOOD,22235,35383,10,62.84091230251816,518,20.72,525.0,98.66666666666669,52,523,521,524,99.80916030534353,99.42748091603052,5000.0,50000.0,667
1683,F43,GOOD,19504,54981,10,35.47407286153398,373,20.72222222222222,378.0,98.67724867724868,52,374,373,377,99.20424403183024,98.93899204244032,7500.0,75000.0,1471
1684,F13,GOOD,23214,37842,11,61.34453781512605,518,20.72,525.0,98.66666666666669,52,523,521,524,99.80916030534353,99.42748091603052,5000.0,55000.0,733
1685,F43,GOOD,19391,55268,11,35.085402040964034,373,20.72222222222222,378.0,98.67724867724868,52,374,373,377,99.20424403183024,98.93899204244032,7500.0,82500.0,1618
1686,F13,GOOD,24011,40090,12,59.892741332003,518,20.72,525.0,98.66666666666669,52,523,521,524,99.80916030534353,99.42748091603052,5000.0,60000.0,800
1687,F43,GOOD,18677,56913,12,32.81675539859083,373,20.72222222222222,378.0,98.67724867724868,52,374,373,377,99.20424403183024,98.93899204244032,7500.0,90000.0,1765
1688,F13,GOOD,24011,40090,13,59.892741332003,518,20.72,525.0,98.66666666666669,52,523,521,524,99.80916030534353,99.42748091603052,5000.0,65000.0,867
1689,F43,GOOD,18159,58118,13,31.245053167693317,373,20.72222222222222,378.0,98.67724867724868,52,374,373,377,99.20424403183024,98.93899204244032,7500.0,97500.0,1912
1690,F13,GOOD,24496,41789,14,58.618296680944745,518,20.72,525.0,98.66666666666669,52,524,522,524,100.0,99.61832061068702,5000.0,70000.0,933
1691,F43,GOOD,17309,59436,14,29.12208089373444,373,20.72222222222222,378.0,98.67724867724868,52,375,373,377,99.46949602122017,98.93899204244032,7500.0,105000.0,2059
1692,F13,GOOD,24877,42980,15,57.880409492787344,518,20.72,525.0,98.66666666666669,52,524,522,524,100.0,99.61832061068702,5000.0,75000.0,1000
1693,F43,GOOD,16645,60704,15,27.419939377965207,373,20.72222222222222,378.0,98.67724867724868,52,375,373,377,99.46949602122017,98.93899204244032,7500.0,112500.0,2206
1694,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,52,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
1695,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,52,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
1696,F13,GOOD,2845,3531,1,80.57207589917871,504,20.16,525.0,96.0,53,313,135,508,61.61417322834646,26.574803149606304,5000.0,5000.0,67
1697,F43,GOOD,11032,13800,1,79.94202898550725,373,20.72222222222222,378.0,98.67724867724868,53,373,359,376,99.20212765957449,95.47872340425532,7500.0,7500.0,147
1698,F13,GOOD,2847,3533,2,80.58307387489386,504,20.16,525.0,96.0,53,314,135,508,61.81102362204725,26.574803149606304,5000.0,10000.0,133
1699,F43,GOOD,16097,22295,2,72.20004485310608,373,20.72222222222222,378.0,98.67724867724868,53,373,373,376,99.20212765957449,99.20212765957449,7500.0,15000.0,294
1700,F13,GOOD,6421,8141,3,78.87237440117921,516,20.64,525.0,98.28571428571428,53,490,375,521,94.04990403071018,71.97696737044146,5000.0,15000.0,200
1701,F43,GOOD,18545,27770,3,66.78069859560676,373,20.72222222222222,378.0,98.67724867724868,53,373,373,376,99.20212765957449,99.20212765957449,7500.0,22500.0,441
1702,F13,GOOD,8116,10555,4,76.89246802463288,516,20.64,525.0,98.28571428571428,53,507,435,522,97.1264367816092,83.33333333333334,5000.0,20000.0,267
1703,F43,GOOD,21024,36779,4,57.16305500421436,373,20.72222222222222,378.0,98.67724867724868,53,373,373,376,99.20212765957449,99.20212765957449,7500.0,30000.0,588
1704,F13,GOOD,10115,13375,5,75.62616822429906,518,20.72,525.0,98.66666666666669,53,513,480,524,97.90076335877863,91.6030534351145,5000.0,25000.0,333
1705,F43,GOOD,21623,43204,5,50.04860661049902,373,20.72222222222222,378.0,98.67724867724868,53,373,373,376,99.20212765957449,99.20212765957449,7500.0,37500.0,735
1706,F13,GOOD,11739,15856,6,74.03506559031283,518,20.72,525.0,98.66666666666669,53,516,499,524,98.47328244274809,95.22900763358778,5000.0,30000.0,400
1707,F43,GOOD,21345,46698,6,45.70859565720159,373,20.72222222222222,378.0,98.67724867724868,53,373,373,376,99.20212765957449,99.20212765957449,7500.0,45000.0,882
1708,F13,GOOD,16067,22844,7,70.33356680091052,518,20.72,525.0,98.66666666666669,53,521,514,524,99.42748091603052,98.09160305343512,5000.0,35000.0,467
1709,F43,GOOD,21034,49430,7,42.55310540157799,373,20.72222222222222,378.0,98.67724867724868,53,374,373,377,99.20424403183024,98.93899204244032,7500.0,52500.0,1029
1710,F13,GOOD,16068,22847,8,70.32870836433668,518,20.72,525.0,98.66666666666669,53,521,514,524,99.42748091603052,98.09160305343512,5000.0,40000.0,533
1711,F43,GOOD,20676,51205,8,40.37886925104971,373,20.72222222222222,378.0,98.67724867724868,53,374,373,377,99.20424403183024,98.93899204244032,7500.0,60000.0,1176
1712,F13,GOOD,17389,25285,9,68.77199920901721,518,20.72,525.0,98.66666666666669,53,523,517,524,99.80916030534353,98.66412213740458,5000.0,45000.0,600
1713,F43,GOOD,19948,53545,9,37.25464562517509,373,20.72222222222222,378.0,98.67724867724868,53,374,373,377,99.20424403183024,98.93899204244032,7500.0,67500.0,1324
1714,F13,GOOD,19017,28278,10,67.25015913430936,518,20.72,525.0,98.66666666666669,53,524,519,524,100.0,99.04580152671755,5000.0,50000.0,667
1715,F43,GOOD,19889,53880,10,36.91351150705271,373,20.72222222222222,378.0,98.67724867724868,53,374,373,377,99.20424403183024,98.93899204244032,7500.0,75000.0,1471
1716,F13,GOOD,19019,28281,11,67.25009723842862,518,20.72,525.0,98.66666666666669,53,524,519,524,100.0,99.04580152671755,5000.0,55000.0,733
1717,F43,GOOD,19338,55087,11,35.10447110933614,373,20.72222222222222,378.0,98.67724867724868,53,374,373,377,99.20424403183024,98.93899204244032,7500.0,82500.0,1618
1718,F13,GOOD,20103,30601,12,65.6939315708637,518,20.72,525.0,98.66666666666669,53,524,519,524,100.0,99.04580152671755,5000.0,60000.0,800
1719,F43,GOOD,18606,56813,12,32.74954675866439,373,20.72222222222222,378.0,98.67724867724868,53,374,373,377,99.20424403183024,98.93899204244032,7500.0,90000.0,1765
1720,F13,GOOD,22635,36484,13,62.04089463874575,518,20.72,525.0,98.66666666666669,53,524,519,524,100.0,99.04580152671755,5000.0,65000.0,867
1721,F43,GOOD,18152,58024,13,31.28360678339997,373,20.72222222222222,378.0,98.67724867724868,53,374,373,377,99.20424403183024,98.93899204244032,7500.0,97500.0,1912
1722,F13,GOOD,23056,37564,14,61.37791502502395,518,20.72,525.0,98.66666666666669,53,524,519,524,100.0,99.04580152671755,5000.0,70000.0,933
1723,F43,GOOD,17198,59745,14,28.785672441208472,373,20.72222222222222,378.0,98.67724867724868,53,374,373,377,99.20424403183024,98.93899204244032,7500.0,105000.0,2059
1724,F13,GOOD,23913,39816,15,60.05877034358047,518,20.72,525.0,98.66666666666669,53,524,520,524,100.0,99.23664122137404,5000.0,75000.0,1000
1725,F43,GOOD,16446,60991,15,26.96463412634651,373,20.72222222222222,378.0,98.67724867724868,53,375,373,377,99.46949602122017,98.93899204244032,7500.0,112500.0,2206
1726,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,53,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
1727,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,53,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
1728,F13,GOOD,2984,3670,1,81.30790190735695,506,20.24,525.0,96.38095238095238,54,333,139,508,65.5511811023622,27.36220472440945,5000.0,5000.0,67
1729,F43,GOOD,12757,16466,1,77.47479655046763,373,20.72222222222222,378.0,98.67724867724868,54,373,365,375,99.46666666666668,97.33333333333334,7500.0,7500.0,147
1730,F13,GOOD,9442,12298,2,76.7767116604326,518,20.72,525.0,98.66666666666669,54,510,471,524,97.32824427480917,89.8854961832061,5000.0,10000.0,133
1731,F43,GOOD,16763,23839,2,70.31754687696632,373,20.72222222222222,378.0,98.67724867724868,54,373,373,376,99.20212765957449,99.20212765957449,7500.0,15000.0,294
1732,F13,GOOD,11190,14870,3,75.25218560860793,518,20.72,525.0,98.66666666666669,54,517,497,524,98.66412213740458,94.8473282442748,5000.0,15000.0,200
1733,F43,GOOD,19517,30710,3,63.55258873331162,373,20.72222222222222,378.0,98.67724867724868,54,373,373,376,99.20212765957449,99.20212765957449,7500.0,22500.0,441
1734,F13,GOOD,12952,17624,4,73.49069450748978,518,20.72,525.0,98.66666666666669,54,521,507,524,99.42748091603052,96.7557251908397,5000.0,20000.0,267
1735,F43,GOOD,21151,37580,4,56.28259712613092,373,20.72222222222222,378.0,98.67724867724868,54,373,373,376,99.20212765957449,99.20212765957449,7500.0,30000.0,588
1736,F13,GOOD,12953,17627,5,73.48385998751915,518,20.72,525.0,98.66666666666669,54,521,507,524,99.42748091603052,96.7557251908397,5000.0,25000.0,333
1737,F43,GOOD,21512,42440,5,50.688030160226205,373,20.72222222222222,378.0,98.67724867724868,54,374,373,376,99.46808510638296,99.20212765957449,7500.0,37500.0,735
1738,F13,GOOD,13884,19136,6,72.55434782608695,518,20.72,525.0,98.66666666666669,54,521,511,524,99.42748091603052,97.51908396946564,5000.0,30000.0,400
1739,F43,GOOD,21421,46653,6,45.91558956551561,373,20.72222222222222,378.0,98.67724867724868,54,374,373,376,99.46808510638296,99.20212765957449,7500.0,45000.0,882
1740,F13,GOOD,15934,22454,7,70.96285739734569,518,20.72,525.0,98.66666666666669,54,521,516,524,99.42748091603052,98.47328244274809,5000.0,35000.0,467
1741,F43,GOOD,21431,47146,7,45.45666652526195,373,20.72222222222222,378.0,98.67724867724868,54,374,373,376,99.46808510638296,99.20212765957449,7500.0,52500.0,1029
1742,F13,GOOD,20550,31276,8,65.70533316280854,518,20.72,525.0,98.66666666666669,54,523,521,524,99.80916030534353,99.42748091603052,5000.0,40000.0,533
1743,F43,GOOD,20974,49817,8,42.10209366280587,373,20.72222222222222,378.0,98.67724867724868,54,374,373,376,99.46808510638296,99.20212765957449,7500.0,60000.0,1176
1744,F13,GOOD,21672,33779,9,64.15820480179994,518,20.72,525.0,98.66666666666669,54,523,521,524,99.80916030534353,99.42748091603052,5000.0,45000.0,600
1745,F43,GOOD,20709,51122,9,40.50897852196706,373,20.72222222222222,378.0,98.67724867724868,54,374,373,377,99.20424403183024,98.93899204244032,7500.0,67500.0,1324
1746,F13,GOOD,21673,33780,10,64.15926583777383,518,20.72,525.0,98.66666666666669,54,523,521,524,99.80916030534353,99.42748091603052,5000.0,50000.0,667
1747,F43,GOOD,20244,52526,10,38.54091307162168,373,20.72222222222222,378.0,98.67724867724868,54,374,373,377,99.20424403183024,98.93899204244032,7500.0,75000.0,1471
1748,F13,GOOD,22484,35878,11,62.66793020792686,518,20.72,525.0,98.66666666666669,54,524,521,524,100.0,99.42748091603052,5000.0,55000.0,733
1749,F43,GOOD,19562,54601,11,35.827182652332375,373,20.72222222222222,378.0,98.67724867724868,54,374,373,377,99.20424403183024,98.93899204244032,7500.0,82500.0,1618
1750,F13,GOOD,23291,37897,12,61.458690661529936,518,20.72,525.0,98.66666666666669,54,524,521,524,100.0,99.42748091603052,5000.0,60000.0,800
1751,F43,GOOD,18550,56835,12,32.63833905164071,373,20.72222222222222,378.0,98.67724867724868,54,375,373,377,99.46949602122017,98.93899204244032,7500.0,90000.0,1765
1752,F13,GOOD,23291,37897,13,61.458690661529936,518,20.72,525.0,98.66666666666669,54,524,521,524,100.0,99.42748091603052,5000.0,65000.0,867
1753,F43,GOOD,18121,57677,13,31.41806959446573,373,20.72222222222222,378.0,98.67724867724868,54,375,373,377,99.46949602122017,98.93899204244032,7500.0,97500.0,1912
1754,F13,GOOD,24215,40246,14,60.16747005913631,518,20.72,525.0,98.66666666666669,54,524,521,524,100.0,99.42748091603052,5000.0,70000.0,933
1755,F43,GOOD,17342,59452,14,29.16975038686672,373,20.72222222222222,378.0,98.67724867724868,54,375,373,377,99.46949602122017,98.93899204244032,7500.0,105000.0,2059
1756,F13,GOOD,24557,41537,15,59.12078387943279,518,20.72,525.0,98.66666666666669,54,524,521,524,100.0,99.42748091603052,5000.0,75000.0,1000
1757,F43,GOOD,16414,61034,15,26.89320706491464,373,20.72222222222222,378.0,98.67724867724868,54,375,373,377,99.46949602122017,98.93899204244032,7500.0,112500.0,2206
1758,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,54,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
1759,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,54,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
1760,F13,GOOD,3378,4183,1,80.75543868037293,507,20.28,525.0,96.57142857142856,55,354,159,510,69.41176470588235,31.176470588235293,5000.0,5000.0,67
1761,F43,GOOD,13185,17157,1,76.84909949291834,373,20.72222222222222,378.0,98.67724867724868,55,373,369,374,99.73262032085562,98.66310160427808,7500.0,7500.0,147
1762,F13,GOOD,6911,8765,2,78.84768967484312,516,20.64,525.0,98.28571428571428,55,499,389,521,95.77735124760078,74.6641074856046,5000.0,10000.0,133
1763,F43,GOOD,16786,23498,2,71.43586688228785,373,20.72222222222222,378.0,98.67724867724868,55,373,373,375,99.46666666666668,99.46666666666668,7500.0,15000.0,294
1764,F13,GOOD,8116,10555,3,76.89246802463288,516,20.64,525.0,98.28571428571428,55,507,435,522,97.1264367816092,83.33333333333334,5000.0,15000.0,200
1765,F43,GOOD,19916,31557,3,63.11119561428527,373,20.72222222222222,378.0,98.67724867724868,55,373,373,376,99.20212765957449,99.20212765957449,7500.0,22500.0,441
1766,F13,GOOD,9550,12523,4,76.25968218478,517,20.68,525.0,98.47619047619048,55,512,474,523,97.89674952198853,90.63097514340345,5000.0,20000.0,267
1767,F43,GOOD,21205,37802,4,56.09491561293053,373,20.72222222222222,378.0,98.67724867724868,55,373,373,376,99.20212765957449,99.20212765957449,7500.0,30000.0,588
1768,F13,GOOD,16029,22757,5,70.43547040471064,518,20.72,525.0,98.66666666666669,55,521,516,524,99.42748091603052,98.47328244274809,5000.0,25000.0,333
1769,F43,GOOD,21524,41382,5,52.0129524914214,373,20.72222222222222,378.0,98.67724867724868,55,373,373,376,99.20212765957449,99.20212765957449,7500.0,37500.0,735
1770,F13,GOOD,16029,22757,6,70.43547040471064,518,20.72,525.0,98.66666666666669,55,521,516,524,99.42748091603052,98.47328244274809,5000.0,30000.0,400
1771,F43,GOOD,21466,45041,6,47.658799760218464,373,20.72222222222222,378.0,98.67724867724868,55,373,373,376,99.20212765957449,99.20212765957449,7500.0,45000.0,882
1772,F13,GOOD,17280,24955,7,69.24464035263475,518,20.72,525.0,98.66666666666669,55,521,518,524,99.42748091603052,98.85496183206108,5000.0,35000.0,467
1773,F43,GOOD,21180,48316,7,43.8364102988658,373,20.72222222222222,378.0,98.67724867724868,55,373,373,376,99.20212765957449,99.20212765957449,7500.0,52500.0,1029
1774,F13,GOOD,18928,27906,8,67.82770730308894,518,20.72,525.0,98.66666666666669,55,522,518,524,99.61832061068702,98.85496183206108,5000.0,40000.0,533
1775,F43,GOOD,20729,51066,8,40.59256648259116,373,20.72222222222222,378.0,98.67724867724868,55,373,373,376,99.20212765957449,99.20212765957449,7500.0,60000.0,1176
1776,F13,GOOD,19834,29926,9,66.27681614649468,518,20.72,525.0,98.66666666666669,55,524,521,524,100.0,99.42748091603052,5000.0,45000.0,600
1777,F43,GOOD,20073,53385,9,37.60044956448441,373,20.72222222222222,378.0,98.67724867724868,55,374,373,376,99.46808510638296,99.20212765957449,7500.0,67500.0,1324
1778,F13,GOOD,20781,31972,10,64.99749781058426,518,20.72,525.0,98.66666666666669,55,524,521,524,100.0,99.42748091603052,5000.0,50000.0,667
1779,F43,GOOD,18971,56386,10,33.64487638775582,373,20.72222222222222,378.0,98.67724867724868,55,374,373,376,99.46808510638296,99.20212765957449,7500.0,75000.0,1471
1780,F13,GOOD,22737,36679,11,61.98914910439216,518,20.72,525.0,98.66666666666669,55,524,521,524,100.0,99.42748091603052,5000.0,55000.0,733
1781,F43,GOOD,18407,57737,11,31.88076969707467,373,20.72222222222222,378.0,98.67724867724868,55,374,373,376,99.46808510638296,99.20212765957449,7500.0,82500.0,1618
1782,F13,GOOD,23408,38578,12,60.67706983254705,518,20.72,525.0,98.66666666666669,55,524,521,524,100.0,99.42748091603052,5000.0,60000.0,800
1783,F43,GOOD,17674,59007,12,29.952378531360687,373,20.72222222222222,378.0,98.67724867724868,55,374,373,376,99.46808510638296,99.20212765957449,7500.0,90000.0,1765
1784,F13,GOOD,24898,42897,13,58.04135487330117,518,20.72,525.0,98.66666666666669,55,524,522,524,100.0,99.61832061068702,5000.0,65000.0,867
1785,F43,GOOD,17048,60106,13,28.36322496922104,373,20.72222222222222,378.0,98.67724867724868,55,375,373,377,99.46949602122017,98.93899204244032,7500.0,97500.0,1912
1786,F13,GOOD,25521,45010,14,56.70073317040658,518,20.72,525.0,98.66666666666669,55,524,522,524,100.0,99.61832061068702,5000.0,70000.0,933
1787,F43,GOOD,16894,60293,14,28.019836465261307,373,20.72222222222222,378.0,98.67724867724868,55,375,373,377,99.46949602122017,98.93899204244032,7500.0,105000.0,2059
1788,F13,GOOD,25521,45010,15,56.70073317040658,518,20.72,525.0,98.66666666666669,55,524,522,524,100.0,99.61832061068702,5000.0,75000.0,1000
1789,F43,GOOD,16429,61162,15,26.86144991988489,373,20.72222222222222,378.0,98.67724867724868,55,375,373,377,99.46949602122017,98.93899204244032,7500.0,112500.0,2206
1790,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,55,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
1791,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,55,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
1792,F13,GOOD,7867,10082,1,78.03015274747074,518,20.72,525.0,98.66666666666669,56,501,440,523,95.79349904397706,84.13001912045888,5000.0,5000.0,67
1793,F43,GOOD,8230,9749,1,84.41891476048825,372,20.666666666666668,378.0,98.4126984126984,56,362,322,372,97.31182795698923,86.55913978494624,7500.0,7500.0,147
1794,F13,GOOD,10885,14318,2,76.02318759603297,518,20.72,525.0,98.66666666666669,56,513,488,523,98.08795411089864,93.30783938814533,5000.0,10000.0,133
1795,F43,GOOD,13465,17281,2,77.91794456339332,373,20.72222222222222,378.0,98.67724867724868,56,373,366,374,99.73262032085562,97.86096256684492,7500.0,15000.0,294
