,iter,barcode_tot,n_barcodes,correlation,n_variants
779,79,,8,0.9599467257720762,493
780,80,,8,0.9598564064020124,493
781,81,,8,0.9610834281832866,493
782,82,,8,0.9633903808016466,493
783,83,,8,0.9697895021186048,493
784,84,,8,0.9570351391830897,493
785,85,,8,0.9605132185572635,493
786,86,,8,0.965984745868694,493
787,87,,8,0.9568527213282703,493
788,88,,8,0.9627926256525384,493
789,89,,8,0.962020823920991,493
790,90,,8,0.9623621869197362,493
791,91,,8,0.9555524893621105,493
792,92,,8,0.9564618908136823,493
793,93,,8,0.9686739148041419,493
794,94,,8,0.9616047615460843,493
795,95,,8,0.9687623957402602,493
796,96,,8,0.9650138307871701,493
797,97,,8,0.9651309046245516,493
798,98,,8,0.9648820367241694,493
799,99,,8,0.9664898365539668,493
800,0,,9,0.9666134045756982,493
801,1,,9,0.962177115528572,493
802,2,,9,0.9607514632385981,493
803,3,,9,0.9583637632477062,493
804,4,,9,0.953886054951114,493
805,5,,9,0.9559158162284155,493
806,6,,9,0.9650859898531052,493
807,7,,9,0.9564690454805573,493
808,8,,9,0.9569335479449507,493
809,9,,9,0.9656182273536829,493
810,10,,9,0.959235907449326,493
811,11,,9,0.9578718510598959,493
812,12,,9,0.9597438904421217,493
813,13,,9,0.9602004781250644,493
814,14,,9,0.9649415301237205,493
815,15,,9,0.9584698951857415,493
816,16,,9,0.9613416230720807,493
817,17,,9,0.9621973584226743,493
818,18,,9,0.9566800386140137,493
819,19,,9,0.9652273858317377,493
820,20,,9,0.9581948283587705,493
821,21,,9,0.9643768437505458,493
822,22,,9,0.9531774571193706,493
823,23,,9,0.9647338594441465,493
824,24,,9,0.9599781941439831,493
825,25,,9,0.9664414399489921,493
826,26,,9,0.9603090243624044,493
827,27,,9,0.9531420901326685,493
828,28,,9,0.960885178778144,493
829,29,,9,0.9636856209054705,493
830,30,,9,0.9606867654964696,493
831,31,,9,0.9645545993943337,493
832,32,,9,0.9591083212815916,493
833,33,,9,0.9628885224844211,493
834,34,,9,0.9627819980992138,493
835,35,,9,0.9635926447297279,493
836,36,,9,0.9575526365226826,493
837,37,,9,0.9655578908191373,493
838,38,,9,0.9524696471558425,493
839,39,,9,0.9602546206706453,493
840,40,,9,0.9589342129701593,493
841,41,,9,0.9595345923062646,493
842,42,,9,0.9647205360458566,493
843,43,,9,0.9560508906729935,493
844,44,,9,0.9592636773367318,493
845,45,,9,0.9566005396105318,493
846,46,,9,0.9587414986437159,493
847,47,,9,0.9649629615792511,493
848,48,,9,0.9562492833630144,493
849,49,,9,0.9662370819200365,493
850,50,,9,0.9668103954986981,493
851,51,,9,0.9587781063423612,493
852,52,,9,0.9695470561817453,493
853,53,,9,0.9610087942121361,493
854,54,,9,0.9646161107001575,493
855,55,,9,0.958601355499538,493
856,56,,9,0.9648414866907857,493
857,57,,9,0.9652730426452784,493
858,58,,9,0.9686025189445958,493
859,59,,9,0.9574505649306506,493
860,60,,9,0.9621682925493464,493
861,61,,9,0.9608644463043043,493
862,62,,9,0.9578144516551557,493
863,63,,9,0.9613325941594656,493
864,64,,9,0.9588492363461516,493
865,65,,9,0.9631077222095045,493
866,66,,9,0.9563728062771149,493
867,67,,9,0.9579933602448918,493
868,68,,9,0.965064417874,493
869,69,,9,0.9620339152930694,493
870,70,,9,0.9680426387826,493
871,71,,9,0.9617073708461015,493
872,72,,9,0.9599442024261386,493
873,73,,9,0.9553920397806536,493
874,74,,9,0.955523750599572,493
875,75,,9,0.9626287297599893,493
876,76,,9,0.9667441983302076,493
877,77,,9,0.9635560797666332,493
878,78,,9,0.9566787684043648,493
879,79,,9,0.9656421592186887,493
880,80,,9,0.968931631770545,493
881,81,,9,0.9575011610645793,493
882,82,,9,0.9701032576729767,493
883,83,,9,0.9639259531930465,493
884,84,,9,0.9574788712839544,493
885,85,,9,0.9649107109998403,493
886,86,,9,0.959925297883795,493
887,87,,9,0.9667273483106469,493
888,88,,9,0.9583736582791499,493
889,89,,9,0.9587675357900941,493
890,90,,9,0.9681313246465342,493
891,91,,9,0.9654731544200755,493
892,92,,9,0.9678571238621798,493
893,93,,9,0.9633063926206167,493
894,94,,9,0.9609625211471985,493
895,95,,9,0.9651356632186497,493
896,96,,9,0.9606716777617074,493
897,97,,9,0.960160897575436,493
898,98,,9,0.9648246427666787,493
899,99,,9,0.9586395924912492,493
900,0,,10,0.9662182858551274,493
901,1,,10,0.9633087435071855,493
902,2,,10,0.9668401243381474,493
903,3,,10,0.9582084997461825,493
904,4,,10,0.9558253648301664,493
905,5,,10,0.9601774511383329,493
906,6,,10,0.9628523199735575,493
907,7,,10,0.9636982674038609,493
908,8,,10,0.9565726057337419,493
909,9,,10,0.9629373020124646,493
910,10,,10,0.9661613088543071,493
911,11,,10,0.9578992750511288,493
912,12,,10,0.9606509117730633,493
913,13,,10,0.9658263542579514,493
914,14,,10,0.9571794980137713,493
915,15,,10,0.9576977279604417,493
916,16,,10,0.9674567582085907,493
917,17,,10,0.9652843468612948,493
918,18,,10,0.9623287041106239,493
919,19,,10,0.9677047868650606,493
920,20,,10,0.9656510560010394,493
921,21,,10,0.9664440919066568,493
922,22,,10,0.9607919761103078,493
923,23,,10,0.9621313733803729,493
924,24,,10,0.9706451191432459,493
925,25,,10,0.9631693412788779,493
926,26,,10,0.9599188849364967,493
927,27,,10,0.9616577538077276,493
928,28,,10,0.9682487797297479,493
929,29,,10,0.9590390602609807,493
930,30,,10,0.9566578360353903,493
931,31,,10,0.9637622862606039,493
932,32,,10,0.9677047145533519,493
933,33,,10,0.9627815131565918,493
934,34,,10,0.9628377331849357,493
935,35,,10,0.9619246874032128,493
936,36,,10,0.9682943502960066,493
937,37,,10,0.9683965374659298,493
938,38,,10,0.9645173031966222,493
939,39,,10,0.9593443317014534,493
940,40,,10,0.9628577448679587,493
941,41,,10,0.9693651751066024,493
942,42,,10,0.9584723488814206,493
943,43,,10,0.9549461432975468,493
944,44,,10,0.9607366097580501,493
945,45,,10,0.9688824748567939,493
946,46,,10,0.9653181699801832,493
947,47,,10,0.967735548797029,493
948,48,,10,0.9610088335366669,493
949,49,,10,0.9597977286723585,493
950,50,,10,0.9620612710736187,493
951,51,,10,0.961879688463252,493
952,52,,10,0.9664982552881359,493
953,53,,10,0.9593557171187941,493
954,54,,10,0.9624316112571781,493
955,55,,10,0.9655434512257476,493
956,56,,10,0.9643321892281594,493
957,57,,10,0.954838231293903,493
958,58,,10,0.9610385135751652,493
959,59,,10,0.9683549384425323,493
960,60,,10,0.9625167241998388,493
961,61,,10,0.9617807109036917,493
962,62,,10,0.9620199938175575,493
963,63,,10,0.9594269335796767,493
964,64,,10,0.9671548400438322,493
965,65,,10,0.9616011441658905,493
966,66,,10,0.9564211803918801,493
967,67,,10,0.9611236757626962,493
968,68,,10,0.9624609850791523,493
969,69,,10,0.9665993198243858,493
970,70,,10,0.9645482122446979,493
971,71,,10,0.9662016269220826,493
972,72,,10,0.9648937317834779,493
973,73,,10,0.9676319485586473,493
974,74,,10,0.9681590685965838,493
975,75,,10,0.9679496218389757,493
976,76,,10,0.9677667376258741,493
977,77,,10,0.963436255067587,493
978,78,,10,0.9643826542502292,493
979,79,,10,0.9660827439500821,493
980,80,,10,0.9657849924818249,493
981,81,,10,0.9615024637138541,493
982,82,,10,0.9614892896020522,493
983,83,,10,0.9616973640731221,493
984,84,,10,0.9683061863907511,493
985,85,,10,0.9635567269079234,493
986,86,,10,0.9637444431051654,493
987,87,,10,0.9674733350155111,493
988,88,,10,0.9663034133888755,493
989,89,,10,0.9607273624699342,493
990,90,,10,0.9657638626703364,493
991,91,,10,0.9648820634715782,493
992,92,,10,0.9563334216917784,493
993,93,,10,0.962933700863791,493
994,94,,10,0.967083596359108,493
995,95,,10,0.964111076561643,493
996,96,,10,0.9666618760183429,493
997,97,,10,0.9547373422663019,493
998,98,,10,0.9634418265349836,493
999,99,,10,0.9621861316496816,493
