iter,barcode_tot,n_barcodes,correlation,n_variants
82,,9,0.9701032576729768,493
83,,9,0.9639259531930464,493
84,,9,0.9574788712839544,493
85,,9,0.9649107109998404,493
86,,9,0.959925297883795,493
87,,9,0.9667273483106468,493
88,,9,0.95837365827915,493
89,,9,0.958767535790094,493
90,,9,0.9681313246465342,493
91,,9,0.9654731544200756,493
92,,9,0.9678571238621798,493
93,,9,0.9633063926206168,493
94,,9,0.9609625211471984,493
95,,9,0.9651356632186496,493
96,,9,0.9606716777617074,493
97,,9,0.960160897575436,493
98,,9,0.9648246427666788,493
99,,9,0.9586395924912492,493
0,,10,0.9662182858551274,493
1,,10,0.9633087435071856,493
2,,10,0.9668401243381474,493
3,,10,0.9582084997461824,493
4,,10,0.9558253648301664,493
5,,10,0.9601774511383327,493
6,,10,0.9628523199735576,493
7,,10,0.9636982674038608,493
8,,10,0.956572605733742,493
9,,10,0.9629373020124646,493
10,,10,0.9661613088543072,493
11,,10,0.9578992750511288,493
12,,10,0.9606509117730632,493
13,,10,0.9658263542579514,493
14,,10,0.9571794980137712,493
15,,10,0.9576977279604416,493
16,,10,0.9674567582085908,493
17,,10,0.9652843468612948,493
18,,10,0.962328704110624,493
19,,10,0.9677047868650606,493
20,,10,0.9656510560010394,493
21,,10,0.9664440919066568,493
22,,10,0.9607919761103078,493
23,,10,0.9621313733803728,493
24,,10,0.970645119143246,493
25,,10,0.963169341278878,493
26,,10,0.9599188849364968,493
27,,10,0.9616577538077276,493
28,,10,0.968248779729748,493
29,,10,0.9590390602609808,493
30,,10,0.9566578360353905,493
31,,10,0.963762286260604,493
32,,10,0.967704714553352,493
33,,10,0.9627815131565918,493
34,,10,0.9628377331849356,493
35,,10,0.9619246874032128,493
36,,10,0.9682943502960066,493
37,,10,0.9683965374659298,493
38,,10,0.9645173031966222,493
39,,10,0.9593443317014534,493
40,,10,0.9628577448679588,493
41,,10,0.9693651751066024,493
42,,10,0.9584723488814206,493
43,,10,0.9549461432975468,493
44,,10,0.96073660975805,493
45,,10,0.968882474856794,493
46,,10,0.9653181699801832,493
47,,10,0.967735548797029,493
48,,10,0.9610088335366668,493
49,,10,0.9597977286723584,493
50,,10,0.9620612710736188,493
51,,10,0.961879688463252,493
52,,10,0.966498255288136,493
53,,10,0.959355717118794,493
54,,10,0.962431611257178,493
55,,10,0.9655434512257476,493
56,,10,0.9643321892281594,493
57,,10,0.954838231293903,493
58,,10,0.9610385135751652,493
59,,10,0.9683549384425324,493
60,,10,0.9625167241998388,493
61,,10,0.9617807109036915,493
62,,10,0.9620199938175577,493
63,,10,0.9594269335796768,493
64,,10,0.9671548400438322,493
65,,10,0.9616011441658904,493
66,,10,0.95642118039188,493
67,,10,0.9611236757626962,493
68,,10,0.9624609850791525,493
69,,10,0.9665993198243858,493
70,,10,0.964548212244698,493
71,,10,0.9662016269220826,493
72,,10,0.964893731783478,493
73,,10,0.9676319485586472,493
74,,10,0.9681590685965838,493
75,,10,0.9679496218389756,493
76,,10,0.967766737625874,493
77,,10,0.963436255067587,493
78,,10,0.9643826542502292,493
79,,10,0.966082743950082,493
80,,10,0.9657849924818248,493
81,,10,0.961502463713854,493
82,,10,0.9614892896020522,493
83,,10,0.961697364073122,493
84,,10,0.9683061863907512,493
85,,10,0.9635567269079234,493
86,,10,0.9637444431051654,493
87,,10,0.9674733350155112,493
88,,10,0.9663034133888756,493
89,,10,0.9607273624699342,493
90,,10,0.9657638626703364,493
91,,10,0.9648820634715782,493
92,,10,0.9563334216917784,493
93,,10,0.962933700863791,493
94,,10,0.967083596359108,493
95,,10,0.964111076561643,493
96,,10,0.9666618760183427,493
97,,10,0.954737342266302,493
98,,10,0.9634418265349836,493
99,,10,0.9621861316496816,493
